Year,Term,GRE,TOEFL,IELTS,GPA,University,Department,Admit
2016,FALL,340,107,0,2.6,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2016,FALL,338,0,7.5,3.5,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2016,FALL,333,107,0,3.2,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2016,FALL,331,0,7.5,3.4,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2016,FALL,276,98,0,2,University of Florida,Computer Science,0
2016,FALL,309,0,5.5,2.3,University of Florida,Computer Science,0
2016,FALL,285,81,0,1.8,University of Florida,Computer Science,0
2016,FALL,310,0,6.5,2.1,University of Florida,Computer Science,0
2016,FALL,310,82,0,1.8,University of Florida,Computer Science,0
2016,FALL,320,0,7.5,3.4,University of Florida,Computer Science,1
2016,FALL,337,108,0,2.9,University of Florida,Computer Science,1
2016,FALL,323,0,8.5,2.7,University of Florida,Computer Science,1
2016,FALL,334,104,0,2.9,University of Florida,Computer Science,1
2016,FALL,339,0,8.5,3.4,University of Florida,Computer Science,1
2016,FALL,262,94,0,1.6,University of Florida,Computer Engineering,0
2016,FALL,317,0,5.5,2,University of Florida,Computer Engineering,0
2016,FALL,266,89,0,1.6,University of Florida,Computer Engineering,0
2016,FALL,297,0,5.5,2.5,University of Florida,Computer Engineering,0
2016,FALL,299,97,0,2.4,University of Florida,Computer Engineering,0
2016,FALL,325,0,7.5,3.1,University of Florida,Computer Engineering,1
2016,FALL,337,106,0,3.5,University of Florida,Computer Engineering,1
2016,FALL,340,0,8.5,2.8,University of Florida,Computer Engineering,1
2016,FALL,317,110,0,3.2,University of Florida,Computer Engineering,1
2016,FALL,330,0,8.5,3.5,University of Florida,Computer Engineering,1
2016,FALL,309,94,0,2.6,University of Florida,Electrical Engineering,0
2016,FALL,303,0,7.5,3,University of Florida,Electrical Engineering,0
2016,FALL,304,94,0,1.9,University of Florida,Electrical Engineering,0
2016,FALL,266,0,5.5,2.9,University of Florida,Electrical Engineering,0
2016,FALL,298,87,0,2.3,University of Florida,Electrical Engineering,0
2016,FALL,339,0,7.5,3.4,University of Florida,Electrical Engineering,1
2016,FALL,327,102,0,2.6,University of Florida,Electrical Engineering,1
2016,FALL,316,0,8.5,2.6,University of Florida,Electrical Engineering,1
2016,FALL,334,102,0,3.3,University of Florida,Electrical Engineering,1
2016,FALL,330,0,7.5,3.4,University of Florida,Electrical Engineering,1
2016,FALL,313,98,0,2.2,University of Florida,Management Of Technology,0
2016,FALL,278,0,7.5,2,University of Florida,Management Of Technology,0
2016,FALL,264,82,0,2.7,University of Florida,Management Of Technology,0
2016,FALL,306,0,5.5,2.4,University of Florida,Management Of Technology,0
2016,FALL,310,88,0,2.4,University of Florida,Management Of Technology,0
2016,FALL,325,0,6.5,2.8,University of Florida,Management Of Technology,1
2016,FALL,327,108,0,3.1,University of Florida,Management Of Technology,1
2016,FALL,319,0,6.5,3,University of Florida,Management Of Technology,1
2016,FALL,329,103,0,2.8,University of Florida,Management Of Technology,1
2016,FALL,314,0,7.5,3.3,University of Florida,Management Of Technology,1
2016,FALL,307,98,0,2.9,University of Florida,Mechanical Engineering,0
2016,FALL,263,0,7.5,2.7,University of Florida,Mechanical Engineering,0
2016,FALL,268,99,0,3,University of Florida,Mechanical Engineering,0
2016,FALL,314,0,7.5,1.9,University of Florida,Mechanical Engineering,0
2016,FALL,295,85,0,2,University of Florida,Mechanical Engineering,0
2016,FALL,319,0,6.5,2.9,University of Florida,Mechanical Engineering,1
2016,FALL,314,106,0,3,University of Florida,Mechanical Engineering,1
2016,FALL,313,0,6.5,3,University of Florida,Mechanical Engineering,1
2016,FALL,327,104,0,3.4,University of Florida,Mechanical Engineering,1
2016,FALL,319,0,8.5,3.2,University of Florida,Mechanical Engineering,1
2016,FALL,269,87,0,1.9,"University of California, Irvine",Computer Science,0
2016,FALL,311,0,7.5,3,"University of California, Irvine",Computer Science,0
2016,FALL,284,94,0,1.7,"University of California, Irvine",Computer Science,0
2016,FALL,286,0,7.5,2,"University of California, Irvine",Computer Science,0
2016,FALL,313,93,0,2,"University of California, Irvine",Computer Science,0
2016,FALL,340,0,8.5,3.4,"University of California, Irvine",Computer Science,1
2016,FALL,339,110,0,3.2,"University of California, Irvine",Computer Science,1
2016,FALL,315,0,6.5,2.8,"University of California, Irvine",Computer Science,1
2016,FALL,311,105,0,2.6,"University of California, Irvine",Computer Science,1
2016,FALL,329,0,6.5,3.1,"University of California, Irvine",Computer Science,1
2016,FALL,287,87,0,2.1,"University of California, Irvine",Computer Engineering,0
2016,FALL,266,0,5.5,1.6,"University of California, Irvine",Computer Engineering,0
2016,FALL,268,86,0,2.1,"University of California, Irvine",Computer Engineering,0
2016,FALL,303,0,6.5,1.6,"University of California, Irvine",Computer Engineering,0
2016,FALL,308,84,0,2.4,"University of California, Irvine",Computer Engineering,0
2016,FALL,312,0,6.5,3.5,"University of California, Irvine",Computer Engineering,1
2016,FALL,324,109,0,3,"University of California, Irvine",Computer Engineering,1
2016,FALL,312,0,7.5,3.5,"University of California, Irvine",Computer Engineering,1
2016,FALL,330,103,0,3.3,"University of California, Irvine",Computer Engineering,1
2016,FALL,329,0,8.5,3.3,"University of California, Irvine",Computer Engineering,1
2016,FALL,295,102,0,1.8,"University of California, Irvine",Electrical Engineering,0
2016,FALL,316,0,5.5,2.7,"University of California, Irvine",Electrical Engineering,0
2016,FALL,273,92,0,2.1,"University of California, Irvine",Electrical Engineering,0
2016,FALL,318,0,6.5,1.8,"University of California, Irvine",Electrical Engineering,0
2016,FALL,263,93,0,1.8,"University of California, Irvine",Electrical Engineering,0
2016,FALL,333,0,7.5,3.3,"University of California, Irvine",Electrical Engineering,1
2016,FALL,317,105,0,3.2,"University of California, Irvine",Electrical Engineering,1
2016,FALL,339,0,7.5,3,"University of California, Irvine",Electrical Engineering,1
2016,FALL,324,108,0,3.3,"University of California, Irvine",Electrical Engineering,1
2016,FALL,329,0,8.5,3.3,"University of California, Irvine",Electrical Engineering,1
2016,FALL,275,88,0,2,"University of California, Irvine",Management Of Technology,0
2016,FALL,294,0,5.5,2.9,"University of California, Irvine",Management Of Technology,0
2016,FALL,278,94,0,1.7,"University of California, Irvine",Management Of Technology,0
2016,FALL,281,0,7.5,2.9,"University of California, Irvine",Management Of Technology,0
2016,FALL,317,90,0,1.8,"University of California, Irvine",Management Of Technology,0
2016,FALL,335,0,6.5,3,"University of California, Irvine",Management Of Technology,1
2016,FALL,326,105,0,3.4,"University of California, Irvine",Management Of Technology,1
2016,FALL,328,0,7.5,2.8,"University of California, Irvine",Management Of Technology,1
2016,FALL,314,101,0,2.7,"University of California, Irvine",Management Of Technology,1
2016,FALL,326,0,8.5,3,"University of California, Irvine",Management Of Technology,1
2016,FALL,291,101,0,2.8,"University of California, Irvine",Mechanical Engineering,0
2016,FALL,261,0,7.5,2.5,"University of California, Irvine",Mechanical Engineering,0
2016,FALL,313,96,0,2.2,"University of California, Irvine",Mechanical Engineering,0
2016,FALL,314,0,5.5,1.8,"University of California, Irvine",Mechanical Engineering,0
2016,FALL,280,97,0,2,"University of California, Irvine",Mechanical Engineering,0
2016,FALL,313,0,6.5,3,"University of California, Irvine",Mechanical Engineering,1
2016,FALL,329,109,0,3.2,"University of California, Irvine",Mechanical Engineering,1
2016,FALL,325,0,7.5,2.9,"University of California, Irvine",Mechanical Engineering,1
2016,FALL,334,109,0,3.2,"University of California, Irvine",Mechanical Engineering,1
2016,FALL,314,0,7.5,2.7,"University of California, Irvine",Mechanical Engineering,1
2016,FALL,282,93,0,1.8,University of Maryland,Computer Science,0
2016,FALL,265,0,5.5,1.6,University of Maryland,Computer Science,0
2016,FALL,281,102,0,2.6,University of Maryland,Computer Science,0
2016,FALL,302,0,5.5,2,University of Maryland,Computer Science,0
2016,FALL,273,102,0,2.9,University of Maryland,Computer Science,0
2016,FALL,339,0,6.5,3.1,University of Maryland,Computer Science,1
2016,FALL,312,102,0,3,University of Maryland,Computer Science,1
2016,FALL,315,0,7.5,3.1,University of Maryland,Computer Science,1
2016,FALL,337,105,0,3,University of Maryland,Computer Science,1
2016,FALL,316,0,6.5,3.5,University of Maryland,Computer Science,1
2016,FALL,312,98,0,2.9,University of Maryland,Computer Engineering,0
2016,FALL,263,0,6.5,2.6,University of Maryland,Computer Engineering,0
2016,FALL,294,84,0,1.8,University of Maryland,Computer Engineering,0
2016,FALL,267,0,6.5,1.8,University of Maryland,Computer Engineering,0
2016,FALL,311,101,0,1.6,University of Maryland,Computer Engineering,0
2016,FALL,337,0,6.5,3.1,University of Maryland,Computer Engineering,1
2016,FALL,312,108,0,3.2,University of Maryland,Computer Engineering,1
2016,FALL,332,0,8.5,2.8,University of Maryland,Computer Engineering,1
2016,FALL,340,105,0,2.7,University of Maryland,Computer Engineering,1
2016,FALL,313,0,7.5,2.8,University of Maryland,Computer Engineering,1
2016,FALL,287,84,0,3,University of Maryland,Electrical Engineering,0
2016,FALL,289,0,5.5,1.7,University of Maryland,Electrical Engineering,0
2016,FALL,308,97,0,3,University of Maryland,Electrical Engineering,0
2016,FALL,317,0,7.5,2.4,University of Maryland,Electrical Engineering,0
2016,FALL,270,86,0,2.1,University of Maryland,Electrical Engineering,0
2016,FALL,332,0,6.5,3.4,University of Maryland,Electrical Engineering,1
2016,FALL,330,104,0,3.2,University of Maryland,Electrical Engineering,1
2016,FALL,319,0,6.5,3.5,University of Maryland,Electrical Engineering,1
2016,FALL,334,103,0,2.6,University of Maryland,Electrical Engineering,1
2016,FALL,323,0,8.5,2.6,University of Maryland,Electrical Engineering,1
2016,FALL,288,92,0,2.1,University of Maryland,Management Of Technology,0
2016,FALL,295,0,5.5,1.7,University of Maryland,Management Of Technology,0
2016,FALL,316,97,0,1.7,University of Maryland,Management Of Technology,0
2016,FALL,301,0,5.5,2.3,University of Maryland,Management Of Technology,0
2016,FALL,266,94,0,2,University of Maryland,Management Of Technology,0
2016,FALL,324,0,8.5,3.5,University of Maryland,Management Of Technology,1
2016,FALL,338,109,0,3.5,University of Maryland,Management Of Technology,1
2016,FALL,330,0,7.5,3.2,University of Maryland,Management Of Technology,1
2016,FALL,340,103,0,3.4,University of Maryland,Management Of Technology,1
2016,FALL,318,0,8.5,3.2,University of Maryland,Management Of Technology,1
2016,FALL,280,84,0,2.3,University of Maryland,Mechanical Engineering,0
2016,FALL,291,0,5.5,1.6,University of Maryland,Mechanical Engineering,0
2016,FALL,296,87,0,2.6,University of Maryland,Mechanical Engineering,0
2016,FALL,319,0,7.5,1.8,University of Maryland,Mechanical Engineering,0
2016,FALL,277,84,0,2.1,University of Maryland,Mechanical Engineering,0
2016,FALL,316,0,6.5,2.7,University of Maryland,Mechanical Engineering,1
2016,FALL,319,109,0,2.6,University of Maryland,Mechanical Engineering,1
2016,FALL,319,0,7.5,2.6,University of Maryland,Mechanical Engineering,1
2016,FALL,326,108,0,2.6,University of Maryland,Mechanical Engineering,1
2016,FALL,325,0,7.5,2.7,University of Maryland,Mechanical Engineering,1
2016,FALL,271,83,0,2.8,University of Southern California,Computer Science,0
2016,FALL,280,0,5.5,2.4,University of Southern California,Computer Science,0
2016,FALL,273,102,0,2.6,University of Southern California,Computer Science,0
2016,FALL,274,0,7.5,2.3,University of Southern California,Computer Science,0
2016,FALL,320,92,0,2.3,University of Southern California,Computer Science,0
2016,FALL,325,0,8.5,2.8,University of Southern California,Computer Science,1
2016,FALL,327,107,0,3.3,University of Southern California,Computer Science,1
2016,FALL,314,0,7.5,2.6,University of Southern California,Computer Science,1
2016,FALL,317,101,0,2.9,University of Southern California,Computer Science,1
2016,FALL,334,0,7.5,3.2,University of Southern California,Computer Science,1
2016,FALL,319,93,0,2.8,University of Southern California,Computer Engineering,0
2016,FALL,261,0,7.5,2.2,University of Southern California,Computer Engineering,0
2016,FALL,282,81,0,2.4,University of Southern California,Computer Engineering,0
2016,FALL,266,0,7.5,2.2,University of Southern California,Computer Engineering,0
2016,FALL,285,98,0,1.6,University of Southern California,Computer Engineering,0
2016,FALL,311,0,8.5,3.5,University of Southern California,Computer Engineering,1
2016,FALL,315,102,0,3.1,University of Southern California,Computer Engineering,1
2016,FALL,321,0,6.5,2.9,University of Southern California,Computer Engineering,1
2016,FALL,338,102,0,3,University of Southern California,Computer Engineering,1
2016,FALL,330,0,8.5,3.3,University of Southern California,Computer Engineering,1
2016,FALL,273,84,0,3,University of Southern California,Electrical Engineering,0
2016,FALL,268,0,5.5,2.2,University of Southern California,Electrical Engineering,0
2016,FALL,262,97,0,1.7,University of Southern California,Electrical Engineering,0
2016,FALL,309,0,7.5,2.9,University of Southern California,Electrical Engineering,0
2016,FALL,269,93,0,1.6,University of Southern California,Electrical Engineering,0
2016,FALL,322,0,6.5,2.9,University of Southern California,Electrical Engineering,1
2016,FALL,340,102,0,2.8,University of Southern California,Electrical Engineering,1
2016,FALL,318,0,7.5,2.9,University of Southern California,Electrical Engineering,1
2016,FALL,337,109,0,3.1,University of Southern California,Electrical Engineering,1
2016,FALL,333,0,8.5,3.5,University of Southern California,Electrical Engineering,1
2016,FALL,319,87,0,1.8,University of Southern California,Management Of Technology,0
2016,FALL,261,0,5.5,2.2,University of Southern California,Management Of Technology,0
2016,FALL,281,90,0,2,University of Southern California,Management Of Technology,0
2016,FALL,303,0,6.5,2,University of Southern California,Management Of Technology,0
2016,FALL,279,101,0,2,University of Southern California,Management Of Technology,0
2016,FALL,321,0,7.5,3.2,University of Southern California,Management Of Technology,1
2016,FALL,329,102,0,3.3,University of Southern California,Management Of Technology,1
2016,FALL,321,0,8.5,2.8,University of Southern California,Management Of Technology,1
2016,FALL,327,102,0,3.2,University of Southern California,Management Of Technology,1
2016,FALL,313,0,8.5,2.6,University of Southern California,Management Of Technology,1
2016,FALL,311,81,0,2.8,University of Southern California,Mechanical Engineering,0
2016,FALL,278,0,5.5,3,University of Southern California,Mechanical Engineering,0
2016,FALL,309,85,0,1.9,University of Southern California,Mechanical Engineering,0
2016,FALL,275,0,6.5,2.7,University of Southern California,Mechanical Engineering,0
2016,FALL,300,83,0,2,University of Southern California,Mechanical Engineering,0
2016,FALL,328,0,7.5,2.7,University of Southern California,Mechanical Engineering,1
2016,FALL,315,106,0,3.4,University of Southern California,Mechanical Engineering,1
2016,FALL,322,0,8.5,3.3,University of Southern California,Mechanical Engineering,1
2016,FALL,326,104,0,2.8,University of Southern California,Mechanical Engineering,1
2016,FALL,315,0,8.5,3.1,University of Southern California,Mechanical Engineering,1
2016,FALL,292,94,0,1.8,University of North Carolina at Chapel Hill,Computer Science,0
2016,FALL,305,0,7.5,1.8,University of North Carolina at Chapel Hill,Computer Science,0
2016,FALL,266,87,0,2.9,University of North Carolina at Chapel Hill,Computer Science,0
2016,FALL,298,0,6.5,2.2,University of North Carolina at Chapel Hill,Computer Science,0
2016,FALL,290,102,0,1.7,University of North Carolina at Chapel Hill,Computer Science,0
2016,FALL,338,0,8.5,3.4,University of North Carolina at Chapel Hill,Computer Science,1
2016,FALL,329,107,0,3.1,University of North Carolina at Chapel Hill,Computer Science,1
2016,FALL,329,0,7.5,3.1,University of North Carolina at Chapel Hill,Computer Science,1
2016,FALL,325,106,0,2.9,University of North Carolina at Chapel Hill,Computer Science,1
2016,FALL,319,0,6.5,2.9,University of North Carolina at Chapel Hill,Computer Science,1
2016,FALL,299,90,0,2.7,University of North Carolina at Chapel Hill,Computer Engineering,0
2016,FALL,309,0,7.5,1.9,University of North Carolina at Chapel Hill,Computer Engineering,0
2016,FALL,276,89,0,1.7,University of North Carolina at Chapel Hill,Computer Engineering,0
2016,FALL,298,0,7.5,2.6,University of North Carolina at Chapel Hill,Computer Engineering,0
2016,FALL,294,101,0,1.8,University of North Carolina at Chapel Hill,Computer Engineering,0
2016,FALL,315,0,8.5,3.5,University of North Carolina at Chapel Hill,Computer Engineering,1
2016,FALL,334,104,0,3.1,University of North Carolina at Chapel Hill,Computer Engineering,1
2016,FALL,338,0,8.5,2.8,University of North Carolina at Chapel Hill,Computer Engineering,1
2016,FALL,312,103,0,3.2,University of North Carolina at Chapel Hill,Computer Engineering,1
2016,FALL,318,0,6.5,3.1,University of North Carolina at Chapel Hill,Computer Engineering,1
2016,FALL,320,84,0,2.7,University of North Carolina at Chapel Hill,Electrical Engineering,0
2016,FALL,286,0,6.5,2.9,University of North Carolina at Chapel Hill,Electrical Engineering,0
2016,FALL,273,89,0,3,University of North Carolina at Chapel Hill,Electrical Engineering,0
2016,FALL,274,0,5.5,2.4,University of North Carolina at Chapel Hill,Electrical Engineering,0
2016,FALL,281,93,0,1.8,University of North Carolina at Chapel Hill,Electrical Engineering,0
2016,FALL,319,0,6.5,3.2,University of North Carolina at Chapel Hill,Electrical Engineering,1
2016,FALL,331,105,0,3.5,University of North Carolina at Chapel Hill,Electrical Engineering,1
2016,FALL,338,0,6.5,3.5,University of North Carolina at Chapel Hill,Electrical Engineering,1
2016,FALL,336,101,0,3,University of North Carolina at Chapel Hill,Electrical Engineering,1
2016,FALL,324,0,8.5,2.9,University of North Carolina at Chapel Hill,Electrical Engineering,1
2016,FALL,274,100,0,2.9,University of North Carolina at Chapel Hill,Management Of Technology,0
2016,FALL,264,0,5.5,1.6,University of North Carolina at Chapel Hill,Management Of Technology,0
2016,FALL,267,90,0,1.8,University of North Carolina at Chapel Hill,Management Of Technology,0
2016,FALL,276,0,6.5,2.7,University of North Carolina at Chapel Hill,Management Of Technology,0
2016,FALL,303,96,0,2.5,University of North Carolina at Chapel Hill,Management Of Technology,0
2016,FALL,324,0,6.5,2.9,University of North Carolina at Chapel Hill,Management Of Technology,1
2016,FALL,325,103,0,3.3,University of North Carolina at Chapel Hill,Management Of Technology,1
2016,FALL,326,0,7.5,3.1,University of North Carolina at Chapel Hill,Management Of Technology,1
2016,FALL,337,101,0,2.7,University of North Carolina at Chapel Hill,Management Of Technology,1
2016,FALL,320,0,7.5,3.4,University of North Carolina at Chapel Hill,Management Of Technology,1
2016,FALL,296,88,0,2.6,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2016,FALL,271,0,5.5,2.7,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2016,FALL,265,87,0,2.8,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2016,FALL,286,0,6.5,1.7,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2016,FALL,275,95,0,2.1,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2016,FALL,318,0,6.5,3.2,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2016,FALL,333,110,0,2.7,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2016,FALL,338,0,7.5,3,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2016,FALL,320,108,0,3.2,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2016,FALL,324,0,8.5,2.8,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2016,FALL,262,87,0,1.6,Arizona State University,Computer Science,0
2016,FALL,280,0,7.5,2.3,Arizona State University,Computer Science,0
2016,FALL,313,87,0,2.3,Arizona State University,Computer Science,0
2016,FALL,310,0,7.5,2,Arizona State University,Computer Science,0
2016,FALL,275,95,0,2.8,Arizona State University,Computer Science,0
2016,FALL,337,0,8.5,3.2,Arizona State University,Computer Science,1
2016,FALL,328,107,0,3.2,Arizona State University,Computer Science,1
2016,FALL,313,0,6.5,3.4,Arizona State University,Computer Science,1
2016,FALL,315,107,0,3.2,Arizona State University,Computer Science,1
2016,FALL,329,0,7.5,2.9,Arizona State University,Computer Science,1
2016,FALL,265,93,0,2.1,Arizona State University,Computer Engineering,0
2016,FALL,303,0,7.5,1.8,Arizona State University,Computer Engineering,0
2016,FALL,306,86,0,2.5,Arizona State University,Computer Engineering,0
2016,FALL,271,0,6.5,1.6,Arizona State University,Computer Engineering,0
2016,FALL,281,95,0,2.9,Arizona State University,Computer Engineering,0
2016,FALL,327,0,8.5,2.7,Arizona State University,Computer Engineering,1
2016,FALL,325,110,0,3.4,Arizona State University,Computer Engineering,1
2016,FALL,314,0,7.5,2.6,Arizona State University,Computer Engineering,1
2016,FALL,317,104,0,3.3,Arizona State University,Computer Engineering,1
2016,FALL,338,0,7.5,3.1,Arizona State University,Computer Engineering,1
2016,FALL,287,91,0,1.6,Arizona State University,Electrical Engineering,0
2016,FALL,266,0,6.5,2.8,Arizona State University,Electrical Engineering,0
2016,FALL,261,95,0,1.9,Arizona State University,Electrical Engineering,0
2016,FALL,318,0,5.5,1.6,Arizona State University,Electrical Engineering,0
2016,FALL,307,84,0,2.1,Arizona State University,Electrical Engineering,0
2016,FALL,338,0,7.5,3.1,Arizona State University,Electrical Engineering,1
2016,FALL,313,110,0,2.7,Arizona State University,Electrical Engineering,1
2016,FALL,333,0,7.5,2.7,Arizona State University,Electrical Engineering,1
2016,FALL,324,110,0,3.2,Arizona State University,Electrical Engineering,1
2016,FALL,321,0,7.5,3.4,Arizona State University,Electrical Engineering,1
2016,FALL,292,100,0,2.7,Arizona State University,Management Of Technology,0
2016,FALL,287,0,7.5,2.5,Arizona State University,Management Of Technology,0
2016,FALL,269,93,0,1.9,Arizona State University,Management Of Technology,0
2016,FALL,262,0,6.5,2.5,Arizona State University,Management Of Technology,0
2016,FALL,263,92,0,2.3,Arizona State University,Management Of Technology,0
2016,FALL,328,0,7.5,3,Arizona State University,Management Of Technology,1
2016,FALL,314,110,0,2.7,Arizona State University,Management Of Technology,1
2016,FALL,320,0,8.5,2.9,Arizona State University,Management Of Technology,1
2016,FALL,329,104,0,2.6,Arizona State University,Management Of Technology,1
2016,FALL,316,0,7.5,3,Arizona State University,Management Of Technology,1
2016,FALL,292,102,0,2.1,Arizona State University,Mechanical Engineering,0
2016,FALL,282,0,6.5,2.5,Arizona State University,Mechanical Engineering,0
2016,FALL,306,83,0,3,Arizona State University,Mechanical Engineering,0
2016,FALL,309,0,6.5,1.6,Arizona State University,Mechanical Engineering,0
2016,FALL,270,85,0,2.8,Arizona State University,Mechanical Engineering,0
2016,FALL,316,0,8.5,2.6,Arizona State University,Mechanical Engineering,1
2016,FALL,338,110,0,3.3,Arizona State University,Mechanical Engineering,1
2016,FALL,324,0,6.5,3.2,Arizona State University,Mechanical Engineering,1
2016,FALL,323,101,0,2.6,Arizona State University,Mechanical Engineering,1
2016,FALL,324,0,8.5,3.5,Arizona State University,Mechanical Engineering,1
2016,FALL,284,83,0,2.5,Texas A&M University,Computer Science,0
2016,FALL,303,0,7.5,2.1,Texas A&M University,Computer Science,0
2016,FALL,314,86,0,2,Texas A&M University,Computer Science,0
2016,FALL,278,0,5.5,2,Texas A&M University,Computer Science,0
2016,FALL,296,82,0,2.1,Texas A&M University,Computer Science,0
2016,FALL,313,0,7.5,2.4,Texas A&M University,Computer Science,1
2016,FALL,327,96,0,2.9,Texas A&M University,Computer Science,1
2016,FALL,323,0,7.5,2.1,Texas A&M University,Computer Science,1
2016,FALL,319,99,0,2.5,Texas A&M University,Computer Science,1
2016,FALL,324,0,6.5,2.3,Texas A&M University,Computer Science,1
2016,FALL,274,82,0,2.1,Texas A&M University,Computer Engineering,0
2016,FALL,312,0,6.5,1.9,Texas A&M University,Computer Engineering,0
2016,FALL,303,89,0,2.2,Texas A&M University,Computer Engineering,0
2016,FALL,261,0,7.5,2.4,Texas A&M University,Computer Engineering,0
2016,FALL,320,89,0,2.5,Texas A&M University,Computer Engineering,0
2016,FALL,320,0,6.5,2.9,Texas A&M University,Computer Engineering,1
2016,FALL,312,96,0,2.9,Texas A&M University,Computer Engineering,1
2016,FALL,311,0,7.5,2.4,Texas A&M University,Computer Engineering,1
2016,FALL,323,97,0,2.4,Texas A&M University,Computer Engineering,1
2016,FALL,322,0,7.5,2.4,Texas A&M University,Computer Engineering,1
2016,FALL,309,85,0,1.6,Texas A&M University,Electrical Engineering,0
2016,FALL,264,0,5.5,1.6,Texas A&M University,Electrical Engineering,0
2016,FALL,301,87,0,2.5,Texas A&M University,Electrical Engineering,0
2016,FALL,281,0,6.5,2,Texas A&M University,Electrical Engineering,0
2016,FALL,276,84,0,2.5,Texas A&M University,Electrical Engineering,0
2016,FALL,321,0,7.5,2.3,Texas A&M University,Electrical Engineering,1
2016,FALL,319,97,0,3,Texas A&M University,Electrical Engineering,1
2016,FALL,330,0,6.5,2.9,Texas A&M University,Electrical Engineering,1
2016,FALL,315,100,0,2.6,Texas A&M University,Electrical Engineering,1
2016,FALL,316,0,7.5,2.1,Texas A&M University,Electrical Engineering,1
2016,FALL,292,87,0,2.4,Texas A&M University,Management Of Technology,0
2016,FALL,317,0,7.5,1.8,Texas A&M University,Management Of Technology,0
2016,FALL,266,90,0,2.4,Texas A&M University,Management Of Technology,0
2016,FALL,264,0,6.5,1.7,Texas A&M University,Management Of Technology,0
2016,FALL,308,81,0,2.1,Texas A&M University,Management Of Technology,0
2016,FALL,313,0,6.5,2.8,Texas A&M University,Management Of Technology,1
2016,FALL,326,94,0,3,Texas A&M University,Management Of Technology,1
2016,FALL,322,0,7.5,2.2,Texas A&M University,Management Of Technology,1
2016,FALL,328,97,0,2.5,Texas A&M University,Management Of Technology,1
2016,FALL,327,0,7.5,2.3,Texas A&M University,Management Of Technology,1
2016,FALL,304,90,0,2.4,Texas A&M University,Mechanical Engineering,0
2016,FALL,273,0,7.5,1.7,Texas A&M University,Mechanical Engineering,0
2016,FALL,285,86,0,2.5,Texas A&M University,Mechanical Engineering,0
2016,FALL,271,0,6.5,2,Texas A&M University,Mechanical Engineering,0
2016,FALL,316,83,0,2.5,Texas A&M University,Mechanical Engineering,0
2016,FALL,311,0,7.5,2.3,Texas A&M University,Mechanical Engineering,1
2016,FALL,328,98,0,2.5,Texas A&M University,Mechanical Engineering,1
2016,FALL,316,0,7.5,3,Texas A&M University,Mechanical Engineering,1
2016,FALL,324,96,0,2.4,Texas A&M University,Mechanical Engineering,1
2016,FALL,329,0,7.5,2.5,Texas A&M University,Mechanical Engineering,1
2016,FALL,284,83,0,1.8,University of Arizona,Computer Science,0
2016,FALL,318,0,7.5,2,University of Arizona,Computer Science,0
2016,FALL,272,83,0,1.7,University of Arizona,Computer Science,0
2016,FALL,296,0,5.5,2.4,University of Arizona,Computer Science,0
2016,FALL,311,84,0,2.2,University of Arizona,Computer Science,0
2016,FALL,319,0,7.5,2.7,University of Arizona,Computer Science,1
2016,FALL,330,91,0,2.7,University of Arizona,Computer Science,1
2016,FALL,316,0,6.5,2.2,University of Arizona,Computer Science,1
2016,FALL,325,95,0,2.5,University of Arizona,Computer Science,1
2016,FALL,328,0,6.5,2.9,University of Arizona,Computer Science,1
2016,FALL,266,84,0,1.7,University of Arizona,Computer Engineering,0
2016,FALL,268,0,6.5,1.7,University of Arizona,Computer Engineering,0
2016,FALL,276,82,0,1.8,University of Arizona,Computer Engineering,0
2016,FALL,272,0,6.5,2.5,University of Arizona,Computer Engineering,0
2016,FALL,314,90,0,2,University of Arizona,Computer Engineering,0
2016,FALL,316,0,6.5,2.1,University of Arizona,Computer Engineering,1
2016,FALL,324,100,0,2.8,University of Arizona,Computer Engineering,1
2016,FALL,312,0,7.5,2.2,University of Arizona,Computer Engineering,1
2016,FALL,325,95,0,2.5,University of Arizona,Computer Engineering,1
2016,FALL,315,0,7.5,2.9,University of Arizona,Computer Engineering,1
2016,FALL,292,82,0,2.5,University of Arizona,Electrical Engineering,0
2016,FALL,291,0,6.5,2.4,University of Arizona,Electrical Engineering,0
2016,FALL,264,90,0,2.4,University of Arizona,Electrical Engineering,0
2016,FALL,281,0,7.5,1.7,University of Arizona,Electrical Engineering,0
2016,FALL,270,81,0,2.5,University of Arizona,Electrical Engineering,0
2016,FALL,320,0,7.5,3,University of Arizona,Electrical Engineering,1
2016,FALL,312,91,0,2.7,University of Arizona,Electrical Engineering,1
