Year,Term,GRE,TOEFL,IELTS,GPA,University,Department,Admit
2015,SPRING,313,0,6.5,3.3,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2015,SPRING,311,105,0,2.4,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2015,SPRING,335,0,8.5,2.4,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2015,SPRING,327,101,0,2.4,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2015,SPRING,323,0,8.5,2.9,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2015,SPRING,303,101,0,1.5,University of Illinois at Urbana-Champaign,Management Of Technology,0
2015,SPRING,297,0,7.5,2.4,University of Illinois at Urbana-Champaign,Management Of Technology,0
2015,SPRING,306,84,0,2.8,University of Illinois at Urbana-Champaign,Management Of Technology,0
2015,SPRING,277,0,6.5,1.4,University of Illinois at Urbana-Champaign,Management Of Technology,0
2015,SPRING,259,85,0,2.2,University of Illinois at Urbana-Champaign,Management Of Technology,0
2015,SPRING,331,0,6.5,2.5,University of Illinois at Urbana-Champaign,Management Of Technology,1
2015,SPRING,323,101,0,2.6,University of Illinois at Urbana-Champaign,Management Of Technology,1
2015,SPRING,316,0,7.5,2.8,University of Illinois at Urbana-Champaign,Management Of Technology,1
2015,SPRING,325,108,0,3.1,University of Illinois at Urbana-Champaign,Management Of Technology,1
2015,SPRING,334,0,8.5,2.4,University of Illinois at Urbana-Champaign,Management Of Technology,1
2015,SPRING,260,87,0,2.6,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2015,SPRING,300,0,5.5,1.8,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2015,SPRING,263,92,0,2.2,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2015,SPRING,261,0,5.5,2.8,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2015,SPRING,298,98,0,1.4,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2015,SPRING,328,0,8.5,2.6,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2015,SPRING,306,104,0,2.7,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2015,SPRING,319,0,8.5,2.5,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2015,SPRING,311,107,0,2.7,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2015,SPRING,317,0,6.5,3.3,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2015,SPRING,315,88,0,1.9,University of Florida,Computer Science,0
2015,SPRING,293,0,5.5,2.5,University of Florida,Computer Science,0
2015,SPRING,293,100,0,1.8,University of Florida,Computer Science,0
2015,SPRING,283,0,7.5,1.4,University of Florida,Computer Science,0
2015,SPRING,274,95,0,2.5,University of Florida,Computer Science,0
2015,SPRING,308,0,8.5,2.4,University of Florida,Computer Science,1
2015,SPRING,332,106,0,3,University of Florida,Computer Science,1
2015,SPRING,319,0,7.5,2.8,University of Florida,Computer Science,1
2015,SPRING,316,108,0,2.6,University of Florida,Computer Science,1
2015,SPRING,307,0,7.5,3,University of Florida,Computer Science,1
2015,SPRING,310,93,0,2.2,University of Florida,Computer Engineering,0
2015,SPRING,315,0,5.5,2.3,University of Florida,Computer Engineering,0
2015,SPRING,314,88,0,2.2,University of Florida,Computer Engineering,0
2015,SPRING,307,0,6.5,1.9,University of Florida,Computer Engineering,0
2015,SPRING,286,87,0,2.5,University of Florida,Computer Engineering,0
2015,SPRING,313,0,8.5,3,University of Florida,Computer Engineering,1
2015,SPRING,316,104,0,3.3,University of Florida,Computer Engineering,1
2015,SPRING,333,0,7.5,3.3,University of Florida,Computer Engineering,1
2015,SPRING,306,105,0,3.1,University of Florida,Computer Engineering,1
2015,SPRING,334,0,7.5,3.2,University of Florida,Computer Engineering,1
2015,SPRING,306,101,0,1.7,University of Florida,Electrical Engineering,0
2015,SPRING,272,0,6.5,1.7,University of Florida,Electrical Engineering,0
2015,SPRING,294,86,0,2.3,University of Florida,Electrical Engineering,0
2015,SPRING,282,0,7.5,2.2,University of Florida,Electrical Engineering,0
2015,SPRING,256,94,0,2.3,University of Florida,Electrical Engineering,0
2015,SPRING,330,0,7.5,2.8,University of Florida,Electrical Engineering,1
2015,SPRING,306,110,0,2.7,University of Florida,Electrical Engineering,1
2015,SPRING,334,0,6.5,3.2,University of Florida,Electrical Engineering,1
2015,SPRING,330,107,0,3,University of Florida,Electrical Engineering,1
2015,SPRING,326,0,8.5,2.6,University of Florida,Electrical Engineering,1
2015,SPRING,290,81,0,2.3,University of Florida,Management Of Technology,0
2015,SPRING,297,0,5.5,1.5,University of Florida,Management Of Technology,0
2015,SPRING,273,100,0,2.6,University of Florida,Management Of Technology,0
2015,SPRING,309,0,5.5,2.3,University of Florida,Management Of Technology,0
2015,SPRING,293,85,0,2.2,University of Florida,Management Of Technology,0
2015,SPRING,310,0,6.5,3.2,University of Florida,Management Of Technology,1
2015,SPRING,324,107,0,3.1,University of Florida,Management Of Technology,1
2015,SPRING,320,0,7.5,2.7,University of Florida,Management Of Technology,1
2015,SPRING,333,107,0,2.7,University of Florida,Management Of Technology,1
2015,SPRING,320,0,7.5,2.4,University of Florida,Management Of Technology,1
2015,SPRING,285,81,0,1.4,University of Florida,Mechanical Engineering,0
2015,SPRING,289,0,7.5,2.7,University of Florida,Mechanical Engineering,0
2015,SPRING,278,95,0,1.5,University of Florida,Mechanical Engineering,0
2015,SPRING,256,0,7.5,2,University of Florida,Mechanical Engineering,0
2015,SPRING,306,93,0,2.2,University of Florida,Mechanical Engineering,0
2015,SPRING,330,0,7.5,3.3,University of Florida,Mechanical Engineering,1
2015,SPRING,324,110,0,2.6,University of Florida,Mechanical Engineering,1
2015,SPRING,312,0,7.5,2.8,University of Florida,Mechanical Engineering,1
2015,SPRING,333,102,0,2.8,University of Florida,Mechanical Engineering,1
2015,SPRING,331,0,8.5,3.3,University of Florida,Mechanical Engineering,1
2015,SPRING,299,84,0,1.6,"University of California, Irvine",Computer Science,0
2015,SPRING,315,0,5.5,1.6,"University of California, Irvine",Computer Science,0
2015,SPRING,258,84,0,1.7,"University of California, Irvine",Computer Science,0
2015,SPRING,304,0,5.5,2.1,"University of California, Irvine",Computer Science,0
2015,SPRING,259,95,0,1.5,"University of California, Irvine",Computer Science,0
2015,SPRING,319,0,7.5,2.6,"University of California, Irvine",Computer Science,1
2015,SPRING,319,106,0,2.5,"University of California, Irvine",Computer Science,1
2015,SPRING,328,0,6.5,2.9,"University of California, Irvine",Computer Science,1
2015,SPRING,329,106,0,2.6,"University of California, Irvine",Computer Science,1
2015,SPRING,318,0,8.5,2.7,"University of California, Irvine",Computer Science,1
2015,SPRING,309,97,0,1.8,"University of California, Irvine",Computer Engineering,0
2015,SPRING,281,0,6.5,1.5,"University of California, Irvine",Computer Engineering,0
2015,SPRING,273,92,0,1.6,"University of California, Irvine",Computer Engineering,0
2015,SPRING,309,0,7.5,2.3,"University of California, Irvine",Computer Engineering,0
2015,SPRING,262,82,0,2.7,"University of California, Irvine",Computer Engineering,0
2015,SPRING,331,0,7.5,3.2,"University of California, Irvine",Computer Engineering,1
2015,SPRING,329,104,0,2.4,"University of California, Irvine",Computer Engineering,1
2015,SPRING,331,0,6.5,3.2,"University of California, Irvine",Computer Engineering,1
2015,SPRING,321,105,0,2.9,"University of California, Irvine",Computer Engineering,1
2015,SPRING,324,0,6.5,3.1,"University of California, Irvine",Computer Engineering,1
2015,SPRING,268,100,0,2.5,"University of California, Irvine",Electrical Engineering,0
2015,SPRING,272,0,7.5,2.2,"University of California, Irvine",Electrical Engineering,0
2015,SPRING,265,87,0,2.1,"University of California, Irvine",Electrical Engineering,0
2015,SPRING,274,0,6.5,1.6,"University of California, Irvine",Electrical Engineering,0
2015,SPRING,311,97,0,1.9,"University of California, Irvine",Electrical Engineering,0
2015,SPRING,332,0,6.5,2.6,"University of California, Irvine",Electrical Engineering,1
2015,SPRING,322,108,0,2.5,"University of California, Irvine",Electrical Engineering,1
2015,SPRING,319,0,6.5,2.8,"University of California, Irvine",Electrical Engineering,1
2015,SPRING,328,102,0,3.1,"University of California, Irvine",Electrical Engineering,1
2015,SPRING,330,0,6.5,2.6,"University of California, Irvine",Electrical Engineering,1
2015,SPRING,278,97,0,2.1,"University of California, Irvine",Management Of Technology,0
2015,SPRING,280,0,7.5,2,"University of California, Irvine",Management Of Technology,0
2015,SPRING,272,83,0,2.2,"University of California, Irvine",Management Of Technology,0
2015,SPRING,283,0,7.5,1.7,"University of California, Irvine",Management Of Technology,0
2015,SPRING,305,101,0,1.6,"University of California, Irvine",Management Of Technology,0
2015,SPRING,310,0,6.5,2.9,"University of California, Irvine",Management Of Technology,1
2015,SPRING,307,108,0,2.4,"University of California, Irvine",Management Of Technology,1
2015,SPRING,328,0,6.5,3,"University of California, Irvine",Management Of Technology,1
2015,SPRING,322,104,0,2.9,"University of California, Irvine",Management Of Technology,1
2015,SPRING,316,0,8.5,2.8,"University of California, Irvine",Management Of Technology,1
2015,SPRING,301,102,0,2.4,"University of California, Irvine",Mechanical Engineering,0
2015,SPRING,262,0,6.5,1.9,"University of California, Irvine",Mechanical Engineering,0
2015,SPRING,308,88,0,2.1,"University of California, Irvine",Mechanical Engineering,0
2015,SPRING,266,0,5.5,2.4,"University of California, Irvine",Mechanical Engineering,0
2015,SPRING,282,101,0,2.7,"University of California, Irvine",Mechanical Engineering,0
2015,SPRING,319,0,6.5,2.5,"University of California, Irvine",Mechanical Engineering,1
2015,SPRING,306,103,0,2.5,"University of California, Irvine",Mechanical Engineering,1
2015,SPRING,319,0,6.5,2.7,"University of California, Irvine",Mechanical Engineering,1
2015,SPRING,331,107,0,2.4,"University of California, Irvine",Mechanical Engineering,1
2015,SPRING,315,0,8.5,3.3,"University of California, Irvine",Mechanical Engineering,1
2015,SPRING,312,90,0,1.9,University of Maryland,Computer Science,0
2015,SPRING,295,0,6.5,1.9,University of Maryland,Computer Science,0
2015,SPRING,263,84,0,2.7,University of Maryland,Computer Science,0
2015,SPRING,293,0,5.5,2.5,University of Maryland,Computer Science,0
2015,SPRING,304,95,0,2.4,University of Maryland,Computer Science,0
2015,SPRING,323,0,7.5,3.2,University of Maryland,Computer Science,1
2015,SPRING,317,101,0,3,University of Maryland,Computer Science,1
2015,SPRING,334,0,7.5,2.4,University of Maryland,Computer Science,1
2015,SPRING,318,109,0,2.4,University of Maryland,Computer Science,1
2015,SPRING,311,0,8.5,2.7,University of Maryland,Computer Science,1
2015,SPRING,266,97,0,2.3,University of Maryland,Computer Engineering,0
2015,SPRING,315,0,6.5,1.7,University of Maryland,Computer Engineering,0
2015,SPRING,299,96,0,2.3,University of Maryland,Computer Engineering,0
2015,SPRING,291,0,7.5,2.7,University of Maryland,Computer Engineering,0
2015,SPRING,267,88,0,2.4,University of Maryland,Computer Engineering,0
2015,SPRING,306,0,6.5,2.4,University of Maryland,Computer Engineering,1
2015,SPRING,310,105,0,3,University of Maryland,Computer Engineering,1
2015,SPRING,319,0,8.5,3,University of Maryland,Computer Engineering,1
2015,SPRING,322,101,0,2.5,University of Maryland,Computer Engineering,1
2015,SPRING,319,0,8.5,2.5,University of Maryland,Computer Engineering,1
2015,SPRING,267,81,0,2.3,University of Maryland,Electrical Engineering,0
2015,SPRING,285,0,7.5,1.4,University of Maryland,Electrical Engineering,0
2015,SPRING,267,83,0,1.6,University of Maryland,Electrical Engineering,0
2015,SPRING,312,0,7.5,2,University of Maryland,Electrical Engineering,0
2015,SPRING,301,102,0,1.4,University of Maryland,Electrical Engineering,0
2015,SPRING,313,0,8.5,3,University of Maryland,Electrical Engineering,1
2015,SPRING,319,107,0,2.6,University of Maryland,Electrical Engineering,1
2015,SPRING,330,0,7.5,3,University of Maryland,Electrical Engineering,1
2015,SPRING,329,110,0,2.6,University of Maryland,Electrical Engineering,1
2015,SPRING,315,0,7.5,2.7,University of Maryland,Electrical Engineering,1
2015,SPRING,291,90,0,2.5,University of Maryland,Management Of Technology,0
2015,SPRING,309,0,6.5,1.7,University of Maryland,Management Of Technology,0
2015,SPRING,292,81,0,2.1,University of Maryland,Management Of Technology,0
2015,SPRING,270,0,6.5,2.1,University of Maryland,Management Of Technology,0
2015,SPRING,258,87,0,1.4,University of Maryland,Management Of Technology,0
2015,SPRING,320,0,6.5,3.1,University of Maryland,Management Of Technology,1
2015,SPRING,306,103,0,3,University of Maryland,Management Of Technology,1
2015,SPRING,327,0,8.5,2.6,University of Maryland,Management Of Technology,1
2015,SPRING,329,102,0,2.4,University of Maryland,Management Of Technology,1
2015,SPRING,323,0,6.5,2.5,University of Maryland,Management Of Technology,1
2015,SPRING,286,81,0,1.9,University of Maryland,Mechanical Engineering,0
2015,SPRING,285,0,7.5,2.4,University of Maryland,Mechanical Engineering,0
2015,SPRING,269,93,0,1.7,University of Maryland,Mechanical Engineering,0
2015,SPRING,274,0,5.5,1.5,University of Maryland,Mechanical Engineering,0
2015,SPRING,309,93,0,2.2,University of Maryland,Mechanical Engineering,0
2015,SPRING,331,0,6.5,2.9,University of Maryland,Mechanical Engineering,1
2015,SPRING,332,103,0,2.9,University of Maryland,Mechanical Engineering,1
2015,SPRING,316,0,8.5,3.2,University of Maryland,Mechanical Engineering,1
2015,SPRING,306,104,0,2.6,University of Maryland,Mechanical Engineering,1
2015,SPRING,334,0,7.5,3.3,University of Maryland,Mechanical Engineering,1
2015,SPRING,261,81,0,2.4,University of Southern California,Computer Science,0
2015,SPRING,293,0,5.5,1.4,University of Southern California,Computer Science,0
2015,SPRING,297,84,0,1.7,University of Southern California,Computer Science,0
2015,SPRING,312,0,6.5,1.9,University of Southern California,Computer Science,0
2015,SPRING,311,97,0,1.7,University of Southern California,Computer Science,0
2015,SPRING,311,0,8.5,2.7,University of Southern California,Computer Science,1
2015,SPRING,314,106,0,2.9,University of Southern California,Computer Science,1
2015,SPRING,329,0,8.5,2.4,University of Southern California,Computer Science,1
2015,SPRING,330,108,0,3.3,University of Southern California,Computer Science,1
2015,SPRING,309,0,7.5,2.6,University of Southern California,Computer Science,1
2015,SPRING,269,94,0,2.7,University of Southern California,Computer Engineering,0
2015,SPRING,313,0,7.5,2.3,University of Southern California,Computer Engineering,0
2015,SPRING,313,96,0,2.7,University of Southern California,Computer Engineering,0
2015,SPRING,269,0,6.5,1.9,University of Southern California,Computer Engineering,0
2015,SPRING,267,100,0,2.4,University of Southern California,Computer Engineering,0
2015,SPRING,331,0,8.5,2.9,University of Southern California,Computer Engineering,1
2015,SPRING,326,107,0,2.4,University of Southern California,Computer Engineering,1
2015,SPRING,319,0,6.5,3.3,University of Southern California,Computer Engineering,1
2015,SPRING,310,102,0,2.5,University of Southern California,Computer Engineering,1
2015,SPRING,312,0,6.5,3.1,University of Southern California,Computer Engineering,1
2015,SPRING,258,101,0,2.2,University of Southern California,Electrical Engineering,0
2015,SPRING,262,0,6.5,2.4,University of Southern California,Electrical Engineering,0
2015,SPRING,274,101,0,2.8,University of Southern California,Electrical Engineering,0
2015,SPRING,284,0,6.5,2.5,University of Southern California,Electrical Engineering,0
2015,SPRING,298,100,0,2.6,University of Southern California,Electrical Engineering,0
2015,SPRING,307,0,6.5,3,University of Southern California,Electrical Engineering,1
2015,SPRING,321,110,0,2.8,University of Southern California,Electrical Engineering,1
2015,SPRING,315,0,8.5,2.5,University of Southern California,Electrical Engineering,1
2015,SPRING,331,109,0,3.1,University of Southern California,Electrical Engineering,1
2015,SPRING,328,0,8.5,3,University of Southern California,Electrical Engineering,1
2015,SPRING,278,82,0,1.4,University of Southern California,Management Of Technology,0
2015,SPRING,269,0,5.5,2.1,University of Southern California,Management Of Technology,0
2015,SPRING,260,89,0,1.5,University of Southern California,Management Of Technology,0
2015,SPRING,300,0,6.5,2,University of Southern California,Management Of Technology,0
2015,SPRING,288,94,0,1.8,University of Southern California,Management Of Technology,0
2015,SPRING,324,0,6.5,2.4,University of Southern California,Management Of Technology,1
2015,SPRING,314,108,0,2.6,University of Southern California,Management Of Technology,1
2015,SPRING,306,0,6.5,2.6,University of Southern California,Management Of Technology,1
2015,SPRING,308,104,0,2.9,University of Southern California,Management Of Technology,1
2015,SPRING,325,0,7.5,2.5,University of Southern California,Management Of Technology,1
2015,SPRING,264,98,0,2.4,University of Southern California,Mechanical Engineering,0
2015,SPRING,271,0,5.5,2.7,University of Southern California,Mechanical Engineering,0
2015,SPRING,299,102,0,2.8,University of Southern California,Mechanical Engineering,0
2015,SPRING,264,0,5.5,1.7,University of Southern California,Mechanical Engineering,0
2015,SPRING,309,85,0,2.8,University of Southern California,Mechanical Engineering,0
2015,SPRING,328,0,7.5,2.5,University of Southern California,Mechanical Engineering,1
2015,SPRING,317,102,0,3.2,University of Southern California,Mechanical Engineering,1
2015,SPRING,306,0,8.5,2.6,University of Southern California,Mechanical Engineering,1
2015,SPRING,325,106,0,3.2,University of Southern California,Mechanical Engineering,1
2015,SPRING,315,0,6.5,2.4,University of Southern California,Mechanical Engineering,1
2015,SPRING,313,86,0,2.1,University of North Carolina at Chapel Hill,Computer Science,0
2015,SPRING,266,0,7.5,1.4,University of North Carolina at Chapel Hill,Computer Science,0
2015,SPRING,261,82,0,2.1,University of North Carolina at Chapel Hill,Computer Science,0
2015,SPRING,260,0,5.5,1.9,University of North Carolina at Chapel Hill,Computer Science,0
2015,SPRING,284,92,0,2.7,University of North Carolina at Chapel Hill,Computer Science,0
2015,SPRING,307,0,7.5,2.5,University of North Carolina at Chapel Hill,Computer Science,1
2015,SPRING,324,102,0,3.1,University of North Carolina at Chapel Hill,Computer Science,1
2015,SPRING,314,0,6.5,3.1,University of North Carolina at Chapel Hill,Computer Science,1
2015,SPRING,324,108,0,2.5,University of North Carolina at Chapel Hill,Computer Science,1
2015,SPRING,314,0,8.5,3.1,University of North Carolina at Chapel Hill,Computer Science,1
2015,SPRING,286,100,0,2,University of North Carolina at Chapel Hill,Computer Engineering,0
2015,SPRING,305,0,5.5,2.8,University of North Carolina at Chapel Hill,Computer Engineering,0
2015,SPRING,267,81,0,2.4,University of North Carolina at Chapel Hill,Computer Engineering,0
2015,SPRING,310,0,5.5,1.5,University of North Carolina at Chapel Hill,Computer Engineering,0
2015,SPRING,270,90,0,2.4,University of North Carolina at Chapel Hill,Computer Engineering,0
2015,SPRING,328,0,6.5,2.6,University of North Carolina at Chapel Hill,Computer Engineering,1
2015,SPRING,322,106,0,2.9,University of North Carolina at Chapel Hill,Computer Engineering,1
2015,SPRING,332,0,7.5,2.5,University of North Carolina at Chapel Hill,Computer Engineering,1
2015,SPRING,327,107,0,2.6,University of North Carolina at Chapel Hill,Computer Engineering,1
2015,SPRING,335,0,7.5,2.7,University of North Carolina at Chapel Hill,Computer Engineering,1
2015,SPRING,278,90,0,1.6,University of North Carolina at Chapel Hill,Electrical Engineering,0
2015,SPRING,295,0,7.5,1.9,University of North Carolina at Chapel Hill,Electrical Engineering,0
2015,SPRING,270,89,0,1.8,University of North Carolina at Chapel Hill,Electrical Engineering,0
2015,SPRING,271,0,5.5,1.9,University of North Carolina at Chapel Hill,Electrical Engineering,0
2015,SPRING,273,81,0,1.7,University of North Carolina at Chapel Hill,Electrical Engineering,0
2015,SPRING,317,0,6.5,2.6,University of North Carolina at Chapel Hill,Electrical Engineering,1
2015,SPRING,322,105,0,3.1,University of North Carolina at Chapel Hill,Electrical Engineering,1
2015,SPRING,323,0,8.5,2.4,University of North Carolina at Chapel Hill,Electrical Engineering,1
2015,SPRING,324,102,0,2.6,University of North Carolina at Chapel Hill,Electrical Engineering,1
2015,SPRING,320,0,8.5,3,University of North Carolina at Chapel Hill,Electrical Engineering,1
2015,SPRING,260,82,0,1.7,University of North Carolina at Chapel Hill,Management Of Technology,0
2015,SPRING,300,0,5.5,1.4,University of North Carolina at Chapel Hill,Management Of Technology,0
2015,SPRING,267,96,0,1.6,University of North Carolina at Chapel Hill,Management Of Technology,0
2015,SPRING,257,0,6.5,2.5,University of North Carolina at Chapel Hill,Management Of Technology,0
2015,SPRING,273,90,0,2,University of North Carolina at Chapel Hill,Management Of Technology,0
2015,SPRING,310,0,6.5,2.9,University of North Carolina at Chapel Hill,Management Of Technology,1
2015,SPRING,317,103,0,2.8,University of North Carolina at Chapel Hill,Management Of Technology,1
2015,SPRING,317,0,6.5,2.4,University of North Carolina at Chapel Hill,Management Of Technology,1
2015,SPRING,323,102,0,2.7,University of North Carolina at Chapel Hill,Management Of Technology,1
2015,SPRING,333,0,7.5,3.1,University of North Carolina at Chapel Hill,Management Of Technology,1
2015,SPRING,308,91,0,2.6,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2015,SPRING,311,0,6.5,2.8,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2015,SPRING,262,85,0,1.7,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2015,SPRING,283,0,6.5,2.7,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2015,SPRING,270,81,0,1.7,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2015,SPRING,333,0,8.5,2.6,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2015,SPRING,311,109,0,2.5,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2015,SPRING,315,0,7.5,3.1,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2015,SPRING,332,106,0,3.1,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2015,SPRING,328,0,7.5,2.4,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2015,SPRING,314,81,0,2.2,Arizona State University,Computer Science,0
2015,SPRING,285,0,7.5,2.2,Arizona State University,Computer Science,0
2015,SPRING,268,99,0,2.6,Arizona State University,Computer Science,0
2015,SPRING,297,0,6.5,1.6,Arizona State University,Computer Science,0
2015,SPRING,280,81,0,1.5,Arizona State University,Computer Science,0
2015,SPRING,335,0,8.5,3.2,Arizona State University,Computer Science,1
2015,SPRING,330,102,0,2.8,Arizona State University,Computer Science,1
2015,SPRING,327,0,6.5,3.1,Arizona State University,Computer Science,1
2015,SPRING,318,109,0,2.7,Arizona State University,Computer Science,1
2015,SPRING,315,0,6.5,2.9,Arizona State University,Computer Science,1
2015,SPRING,304,92,0,2.4,Arizona State University,Computer Engineering,0
2015,SPRING,304,0,5.5,1.8,Arizona State University,Computer Engineering,0
2015,SPRING,289,88,0,2.5,Arizona State University,Computer Engineering,0
2015,SPRING,279,0,5.5,2.1,Arizona State University,Computer Engineering,0
2015,SPRING,265,93,0,1.7,Arizona State University,Computer Engineering,0
2015,SPRING,306,0,7.5,2.9,Arizona State University,Computer Engineering,1
2015,SPRING,334,104,0,3.1,Arizona State University,Computer Engineering,1
2015,SPRING,307,0,7.5,3,Arizona State University,Computer Engineering,1
2015,SPRING,324,103,0,2.8,Arizona State University,Computer Engineering,1
2015,SPRING,307,0,7.5,2.4,Arizona State University,Computer Engineering,1
2015,SPRING,283,82,0,1.4,Arizona State University,Electrical Engineering,0
2015,SPRING,273,0,6.5,1.6,Arizona State University,Electrical Engineering,0
2015,SPRING,301,100,0,2.4,Arizona State University,Electrical Engineering,0
2015,SPRING,288,0,6.5,2.3,Arizona State University,Electrical Engineering,0
2015,SPRING,281,84,0,2.7,Arizona State University,Electrical Engineering,0
2015,SPRING,309,0,6.5,2.4,Arizona State University,Electrical Engineering,1
2015,SPRING,333,107,0,3.1,Arizona State University,Electrical Engineering,1
2015,SPRING,329,0,7.5,3.1,Arizona State University,Electrical Engineering,1
2015,SPRING,328,104,0,3.3,Arizona State University,Electrical Engineering,1
2015,SPRING,334,0,6.5,2.6,Arizona State University,Electrical Engineering,1
2015,SPRING,294,102,0,1.5,Arizona State University,Management Of Technology,0
2015,SPRING,299,0,5.5,1.8,Arizona State University,Management Of Technology,0
2015,SPRING,299,85,0,2.5,Arizona State University,Management Of Technology,0
2015,SPRING,313,0,5.5,1.7,Arizona State University,Management Of Technology,0
2015,SPRING,290,98,0,2.8,Arizona State University,Management Of Technology,0
2015,SPRING,334,0,6.5,3,Arizona State University,Management Of Technology,1
2015,SPRING,322,106,0,2.8,Arizona State University,Management Of Technology,1
2015,SPRING,314,0,8.5,3.3,Arizona State University,Management Of Technology,1
2015,SPRING,306,108,0,2.5,Arizona State University,Management Of Technology,1
2015,SPRING,330,0,7.5,2.8,Arizona State University,Management Of Technology,1
2015,SPRING,260,93,0,2.5,Arizona State University,Mechanical Engineering,0
2015,SPRING,264,0,6.5,1.4,Arizona State University,Mechanical Engineering,0
2015,SPRING,271,100,0,2.3,Arizona State University,Mechanical Engineering,0
2015,SPRING,294,0,7.5,2,Arizona State University,Mechanical Engineering,0
2015,SPRING,293,92,0,2.2,Arizona State University,Mechanical Engineering,0
2015,SPRING,307,0,6.5,3,Arizona State University,Mechanical Engineering,1
2015,SPRING,318,103,0,3.1,Arizona State University,Mechanical Engineering,1
2015,SPRING,313,0,6.5,2.9,Arizona State University,Mechanical Engineering,1
2015,SPRING,320,102,0,3.1,Arizona State University,Mechanical Engineering,1
2015,SPRING,328,0,7.5,2.9,Arizona State University,Mechanical Engineering,1
2015,SPRING,286,85,0,2.1,Texas A&M University,Computer Science,0
2015,SPRING,289,0,5.5,1.4,Texas A&M University,Computer Science,0
2015,SPRING,263,89,0,1.9,Texas A&M University,Computer Science,0
2015,SPRING,280,0,6.5,1.5,Texas A&M University,Computer Science,0
2015,SPRING,304,82,0,2.1,Texas A&M University,Computer Science,0
2015,SPRING,318,0,6.5,2.7,Texas A&M University,Computer Science,1
2015,SPRING,323,95,0,2.7,Texas A&M University,Computer Science,1
2015,SPRING,325,0,7.5,2.7,Texas A&M University,Computer Science,1
2015,SPRING,316,93,0,2.1,Texas A&M University,Computer Science,1
2015,SPRING,314,0,7.5,2,Texas A&M University,Computer Science,1
2015,SPRING,288,82,0,2,Texas A&M University,Computer Engineering,0
2015,SPRING,263,0,7.5,2.1,Texas A&M University,Computer Engineering,0
2015,SPRING,279,90,0,1.9,Texas A&M University,Computer Engineering,0
2015,SPRING,277,0,7.5,2.1,Texas A&M University,Computer Engineering,0
2015,SPRING,298,86,0,2,Texas A&M University,Computer Engineering,0
2015,SPRING,317,0,7.5,2.4,Texas A&M University,Computer Engineering,1
2015,SPRING,306,96,0,2.8,Texas A&M University,Computer Engineering,1
2015,SPRING,324,0,6.5,2.8,Texas A&M University,Computer Engineering,1
2015,SPRING,306,91,0,1.9,Texas A&M University,Computer Engineering,1
2015,SPRING,322,0,6.5,2.5,Texas A&M University,Computer Engineering,1
2015,SPRING,273,85,0,1.5,Texas A&M University,Electrical Engineering,0
2015,SPRING,296,0,5.5,1.8,Texas A&M University,Electrical Engineering,0
2015,SPRING,307,86,0,1.5,Texas A&M University,Electrical Engineering,0
2015,SPRING,306,0,5.5,2.2,Texas A&M University,Electrical Engineering,0
2015,SPRING,256,84,0,1.8,Texas A&M University,Electrical Engineering,0
2015,SPRING,323,0,7.5,1.9,Texas A&M University,Electrical Engineering,1
2015,SPRING,312,98,0,2,Texas A&M University,Electrical Engineering,1
2015,SPRING,309,0,7.5,2.4,Texas A&M University,Electrical Engineering,1
2015,SPRING,325,96,0,2.8,Texas A&M University,Electrical Engineering,1
2015,SPRING,320,0,6.5,1.9,Texas A&M University,Electrical Engineering,1
2015,SPRING,281,86,0,2.3,Texas A&M University,Management Of Technology,0
2015,SPRING,309,0,7.5,1.5,Texas A&M University,Management Of Technology,0
2015,SPRING,294,88,0,2.3,Texas A&M University,Management Of Technology,0
2015,SPRING,273,0,6.5,2.3,Texas A&M University,Management Of Technology,0
2015,SPRING,290,82,0,1.7,Texas A&M University,Management Of Technology,0
2015,SPRING,320,0,6.5,2.3,Texas A&M University,Management Of Technology,1
2015,SPRING,321,96,0,2.8,Texas A&M University,Management Of Technology,1
2015,SPRING,323,0,7.5,2.4,Texas A&M University,Management Of Technology,1
2015,SPRING,322,91,0,2.6,Texas A&M University,Management Of Technology,1
