Year,Term,GRE,TOEFL,IELTS,GPA,University,Department,Admit
2015,FALL,266,102,0,2.2,University of Illinois at Urbana-Champaign,Computer Science,0
2015,FALL,267,0,7.5,1.6,University of Illinois at Urbana-Champaign,Computer Science,0
2015,FALL,324,105,0,2.7,University of Illinois at Urbana-Champaign,Computer Science,1
2015,FALL,322,0,7.5,3,University of Illinois at Urbana-Champaign,Computer Science,1
2015,FALL,316,108,0,2.8,University of Illinois at Urbana-Champaign,Computer Science,1
2015,FALL,316,0,8.5,3,University of Illinois at Urbana-Champaign,Computer Science,1
2015,FALL,338,106,0,2.9,University of Illinois at Urbana-Champaign,Computer Science,1
2015,FALL,289,0,7.5,2.9,University of Illinois at Urbana-Champaign,Computer Engineering,0
2015,FALL,293,88,0,2.5,University of Illinois at Urbana-Champaign,Computer Engineering,0
2015,FALL,298,0,7.5,1.7,University of Illinois at Urbana-Champaign,Computer Engineering,0
2015,FALL,303,83,0,2.3,University of Illinois at Urbana-Champaign,Computer Engineering,0
2015,FALL,281,0,6.5,1.8,University of Illinois at Urbana-Champaign,Computer Engineering,0
2015,FALL,340,109,0,3.1,University of Illinois at Urbana-Champaign,Computer Engineering,1
2015,FALL,323,0,6.5,2.6,University of Illinois at Urbana-Champaign,Computer Engineering,1
2015,FALL,315,110,0,3.3,University of Illinois at Urbana-Champaign,Computer Engineering,1
2015,FALL,338,0,7.5,2.8,University of Illinois at Urbana-Champaign,Computer Engineering,1
2015,FALL,335,106,0,3.3,University of Illinois at Urbana-Champaign,Computer Engineering,1
2015,FALL,263,0,6.5,2.3,University of Illinois at Urbana-Champaign,Electrical Engineering,0
2015,FALL,284,87,0,2.9,University of Illinois at Urbana-Champaign,Electrical Engineering,0
2015,FALL,293,0,5.5,2.1,University of Illinois at Urbana-Champaign,Electrical Engineering,0
2015,FALL,281,97,0,2.8,University of Illinois at Urbana-Champaign,Electrical Engineering,0
2015,FALL,315,0,5.5,2.8,University of Illinois at Urbana-Champaign,Electrical Engineering,0
2015,FALL,326,110,0,3.3,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2015,FALL,322,0,8.5,2.9,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2015,FALL,321,106,0,3.3,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2015,FALL,314,0,7.5,3.2,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2015,FALL,311,104,0,3.1,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2015,FALL,271,0,7.5,2.8,University of Illinois at Urbana-Champaign,Management Of Technology,0
2015,FALL,316,83,0,2.9,University of Illinois at Urbana-Champaign,Management Of Technology,0
2015,FALL,277,0,5.5,2.5,University of Illinois at Urbana-Champaign,Management Of Technology,0
2015,FALL,275,84,0,1.9,University of Illinois at Urbana-Champaign,Management Of Technology,0
2015,FALL,297,0,7.5,2.5,University of Illinois at Urbana-Champaign,Management Of Technology,0
2015,FALL,326,104,0,3.3,University of Illinois at Urbana-Champaign,Management Of Technology,1
2015,FALL,317,0,8.5,2.8,University of Illinois at Urbana-Champaign,Management Of Technology,1
2015,FALL,325,104,0,3.5,University of Illinois at Urbana-Champaign,Management Of Technology,1
2015,FALL,311,0,8.5,2.9,University of Illinois at Urbana-Champaign,Management Of Technology,1
2015,FALL,339,106,0,2.8,University of Illinois at Urbana-Champaign,Management Of Technology,1
2015,FALL,292,0,5.5,2,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2015,FALL,294,102,0,2,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2015,FALL,284,0,7.5,1.6,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2015,FALL,294,96,0,1.7,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2015,FALL,275,0,7.5,1.8,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2015,FALL,311,103,0,2.9,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2015,FALL,336,0,6.5,3.1,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2015,FALL,317,109,0,2.9,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2015,FALL,339,0,6.5,3.5,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2015,FALL,320,102,0,3,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2015,FALL,316,0,6.5,1.8,University of Florida,Computer Science,0
2015,FALL,320,89,0,2.2,University of Florida,Computer Science,0
2015,FALL,319,0,5.5,2.2,University of Florida,Computer Science,0
2015,FALL,274,81,0,1.9,University of Florida,Computer Science,0
2015,FALL,300,0,7.5,1.9,University of Florida,Computer Science,0
2015,FALL,336,108,0,2.6,University of Florida,Computer Science,1
2015,FALL,324,0,7.5,3.2,University of Florida,Computer Science,1
2015,FALL,311,103,0,3.2,University of Florida,Computer Science,1
2015,FALL,327,0,7.5,3.5,University of Florida,Computer Science,1
2015,FALL,316,101,0,2.7,University of Florida,Computer Science,1
2015,FALL,294,0,5.5,2.8,University of Florida,Computer Engineering,0
2015,FALL,317,85,0,3,University of Florida,Computer Engineering,0
2015,FALL,265,0,5.5,2.8,University of Florida,Computer Engineering,0
2015,FALL,302,94,0,2.7,University of Florida,Computer Engineering,0
2015,FALL,304,0,6.5,1.8,University of Florida,Computer Engineering,0
2015,FALL,322,106,0,2.8,University of Florida,Computer Engineering,1
2015,FALL,317,0,8.5,2.8,University of Florida,Computer Engineering,1
2015,FALL,329,102,0,2.9,University of Florida,Computer Engineering,1
2015,FALL,320,0,7.5,3.1,University of Florida,Computer Engineering,1
2015,FALL,329,104,0,3.1,University of Florida,Computer Engineering,1
2015,FALL,277,0,5.5,2.6,University of Florida,Electrical Engineering,0
2015,FALL,291,84,0,2.6,University of Florida,Electrical Engineering,0
2015,FALL,290,0,5.5,2.7,University of Florida,Electrical Engineering,0
2015,FALL,310,82,0,2.5,University of Florida,Electrical Engineering,0
2015,FALL,292,0,6.5,2,University of Florida,Electrical Engineering,0
2015,FALL,333,107,0,3.5,University of Florida,Electrical Engineering,1
2015,FALL,338,0,7.5,3.4,University of Florida,Electrical Engineering,1
2015,FALL,313,101,0,2.9,University of Florida,Electrical Engineering,1
2015,FALL,335,0,8.5,2.9,University of Florida,Electrical Engineering,1
2015,FALL,325,101,0,3.2,University of Florida,Electrical Engineering,1
2015,FALL,302,0,7.5,2.6,University of Florida,Management Of Technology,0
2015,FALL,320,91,0,1.8,University of Florida,Management Of Technology,0
2015,FALL,298,0,5.5,2.9,University of Florida,Management Of Technology,0
2015,FALL,263,90,0,2.9,University of Florida,Management Of Technology,0
2015,FALL,296,0,5.5,2.3,University of Florida,Management Of Technology,0
2015,FALL,312,108,0,3,University of Florida,Management Of Technology,1
2015,FALL,316,0,7.5,2.7,University of Florida,Management Of Technology,1
2015,FALL,312,101,0,3,University of Florida,Management Of Technology,1
2015,FALL,320,0,6.5,3.5,University of Florida,Management Of Technology,1
2015,FALL,328,109,0,2.9,University of Florida,Management Of Technology,1
2015,FALL,288,0,6.5,2.6,University of Florida,Mechanical Engineering,0
2015,FALL,316,88,0,2.9,University of Florida,Mechanical Engineering,0
2015,FALL,276,0,5.5,2.9,University of Florida,Mechanical Engineering,0
2015,FALL,285,102,0,2.7,University of Florida,Mechanical Engineering,0
2015,FALL,285,0,6.5,2.2,University of Florida,Mechanical Engineering,0
2015,FALL,319,108,0,3,University of Florida,Mechanical Engineering,1
2015,FALL,327,0,6.5,3.3,University of Florida,Mechanical Engineering,1
2015,FALL,334,107,0,3.2,University of Florida,Mechanical Engineering,1
2015,FALL,330,0,6.5,2.7,University of Florida,Mechanical Engineering,1
2015,FALL,333,109,0,3,University of Florida,Mechanical Engineering,1
2015,FALL,278,0,7.5,1.8,"University of California, Irvine",Computer Science,0
2015,FALL,302,82,0,2.2,"University of California, Irvine",Computer Science,0
2015,FALL,319,0,5.5,1.7,"University of California, Irvine",Computer Science,0
2015,FALL,289,95,0,2.8,"University of California, Irvine",Computer Science,0
2015,FALL,273,0,5.5,2.3,"University of California, Irvine",Computer Science,0
2015,FALL,313,108,0,3.1,"University of California, Irvine",Computer Science,1
2015,FALL,335,0,7.5,2.6,"University of California, Irvine",Computer Science,1
2015,FALL,340,108,0,3.1,"University of California, Irvine",Computer Science,1
2015,FALL,334,0,6.5,3.2,"University of California, Irvine",Computer Science,1
2015,FALL,326,102,0,3.3,"University of California, Irvine",Computer Science,1
2015,FALL,294,0,5.5,1.8,"University of California, Irvine",Computer Engineering,0
2015,FALL,299,84,0,2,"University of California, Irvine",Computer Engineering,0
2015,FALL,264,0,5.5,3,"University of California, Irvine",Computer Engineering,0
2015,FALL,294,99,0,2.3,"University of California, Irvine",Computer Engineering,0
2015,FALL,267,0,6.5,2.2,"University of California, Irvine",Computer Engineering,0
2015,FALL,327,108,0,3.3,"University of California, Irvine",Computer Engineering,1
2015,FALL,340,0,8.5,2.7,"University of California, Irvine",Computer Engineering,1
2015,FALL,331,110,0,2.6,"University of California, Irvine",Computer Engineering,1
2015,FALL,324,0,8.5,3.5,"University of California, Irvine",Computer Engineering,1
2015,FALL,320,106,0,3.1,"University of California, Irvine",Computer Engineering,1
2015,FALL,306,0,6.5,2.5,"University of California, Irvine",Electrical Engineering,0
2015,FALL,275,96,0,2.6,"University of California, Irvine",Electrical Engineering,0
2015,FALL,287,0,6.5,2.5,"University of California, Irvine",Electrical Engineering,0
2015,FALL,270,100,0,2.4,"University of California, Irvine",Electrical Engineering,0
2015,FALL,291,0,6.5,2.5,"University of California, Irvine",Electrical Engineering,0
2015,FALL,330,103,0,3.1,"University of California, Irvine",Electrical Engineering,1
2015,FALL,329,0,7.5,2.8,"University of California, Irvine",Electrical Engineering,1
2015,FALL,332,107,0,2.6,"University of California, Irvine",Electrical Engineering,1
2015,FALL,317,0,7.5,2.9,"University of California, Irvine",Electrical Engineering,1
2015,FALL,335,102,0,2.7,"University of California, Irvine",Electrical Engineering,1
2015,FALL,282,0,5.5,2.5,"University of California, Irvine",Management Of Technology,0
2015,FALL,315,101,0,2.5,"University of California, Irvine",Management Of Technology,0
2015,FALL,286,0,7.5,2.6,"University of California, Irvine",Management Of Technology,0
2015,FALL,315,83,0,2.4,"University of California, Irvine",Management Of Technology,0
2015,FALL,273,0,5.5,2.6,"University of California, Irvine",Management Of Technology,0
2015,FALL,336,104,0,2.9,"University of California, Irvine",Management Of Technology,1
2015,FALL,331,0,6.5,3.3,"University of California, Irvine",Management Of Technology,1
2015,FALL,331,101,0,2.9,"University of California, Irvine",Management Of Technology,1
2015,FALL,338,0,7.5,3.2,"University of California, Irvine",Management Of Technology,1
2015,FALL,326,105,0,3.5,"University of California, Irvine",Management Of Technology,1
2015,FALL,310,0,6.5,2.7,"University of California, Irvine",Mechanical Engineering,0
2015,FALL,288,81,0,2.3,"University of California, Irvine",Mechanical Engineering,0
2015,FALL,298,0,5.5,2,"University of California, Irvine",Mechanical Engineering,0
2015,FALL,266,91,0,1.9,"University of California, Irvine",Mechanical Engineering,0
2015,FALL,286,0,7.5,2.5,"University of California, Irvine",Mechanical Engineering,0
2015,FALL,335,105,0,3.3,"University of California, Irvine",Mechanical Engineering,1
2015,FALL,324,0,8.5,3.2,"University of California, Irvine",Mechanical Engineering,1
2015,FALL,330,107,0,2.8,"University of California, Irvine",Mechanical Engineering,1
2015,FALL,322,0,6.5,3.3,"University of California, Irvine",Mechanical Engineering,1
2015,FALL,334,104,0,3.4,"University of California, Irvine",Mechanical Engineering,1
2015,FALL,290,0,5.5,2.8,University of Maryland,Computer Science,0
2015,FALL,318,90,0,2.6,University of Maryland,Computer Science,0
2015,FALL,269,0,7.5,2.4,University of Maryland,Computer Science,0
2015,FALL,317,86,0,2.8,University of Maryland,Computer Science,0
2015,FALL,306,0,5.5,1.6,University of Maryland,Computer Science,0
2015,FALL,320,108,0,3.2,University of Maryland,Computer Science,1
2015,FALL,336,0,8.5,2.8,University of Maryland,Computer Science,1
2015,FALL,316,101,0,2.9,University of Maryland,Computer Science,1
2015,FALL,313,0,8.5,2.9,University of Maryland,Computer Science,1
2015,FALL,340,108,0,2.6,University of Maryland,Computer Science,1
2015,FALL,317,0,6.5,1.7,University of Maryland,Computer Engineering,0
2015,FALL,280,86,0,2.6,University of Maryland,Computer Engineering,0
2015,FALL,300,0,5.5,2.3,University of Maryland,Computer Engineering,0
2015,FALL,262,100,0,1.8,University of Maryland,Computer Engineering,0
2015,FALL,266,0,6.5,1.8,University of Maryland,Computer Engineering,0
2015,FALL,315,104,0,3,University of Maryland,Computer Engineering,1
2015,FALL,332,0,8.5,3.2,University of Maryland,Computer Engineering,1
2015,FALL,328,109,0,3.4,University of Maryland,Computer Engineering,1
2015,FALL,333,0,8.5,2.7,University of Maryland,Computer Engineering,1
2015,FALL,327,110,0,2.6,University of Maryland,Computer Engineering,1
2015,FALL,262,0,7.5,2.3,University of Maryland,Electrical Engineering,0
2015,FALL,264,92,0,2.9,University of Maryland,Electrical Engineering,0
2015,FALL,317,0,7.5,1.6,University of Maryland,Electrical Engineering,0
2015,FALL,293,87,0,2,University of Maryland,Electrical Engineering,0
2015,FALL,281,0,5.5,1.7,University of Maryland,Electrical Engineering,0
2015,FALL,331,104,0,2.7,University of Maryland,Electrical Engineering,1
2015,FALL,317,0,8.5,3.4,University of Maryland,Electrical Engineering,1
2015,FALL,334,105,0,3.3,University of Maryland,Electrical Engineering,1
2015,FALL,316,0,7.5,3,University of Maryland,Electrical Engineering,1
2015,FALL,320,108,0,2.8,University of Maryland,Electrical Engineering,1
2015,FALL,308,0,6.5,2.9,University of Maryland,Management Of Technology,0
2015,FALL,278,94,0,1.6,University of Maryland,Management Of Technology,0
2015,FALL,305,0,5.5,2.2,University of Maryland,Management Of Technology,0
2015,FALL,287,101,0,2.7,University of Maryland,Management Of Technology,0
2015,FALL,299,0,7.5,2.4,University of Maryland,Management Of Technology,0
2015,FALL,311,107,0,3.2,University of Maryland,Management Of Technology,1
2015,FALL,323,0,6.5,2.6,University of Maryland,Management Of Technology,1
2015,FALL,322,102,0,3.2,University of Maryland,Management Of Technology,1
2015,FALL,320,0,8.5,3,University of Maryland,Management Of Technology,1
2015,FALL,330,103,0,3.2,University of Maryland,Management Of Technology,1
2015,FALL,261,0,5.5,2.1,University of Maryland,Mechanical Engineering,0
2015,FALL,305,94,0,1.6,University of Maryland,Mechanical Engineering,0
2015,FALL,299,0,7.5,2.3,University of Maryland,Mechanical Engineering,0
2015,FALL,291,91,0,2.3,University of Maryland,Mechanical Engineering,0
2015,FALL,287,0,6.5,2.3,University of Maryland,Mechanical Engineering,0
2015,FALL,312,104,0,2.9,University of Maryland,Mechanical Engineering,1
2015,FALL,321,0,8.5,2.8,University of Maryland,Mechanical Engineering,1
2015,FALL,326,106,0,3.2,University of Maryland,Mechanical Engineering,1
2015,FALL,320,0,8.5,3,University of Maryland,Mechanical Engineering,1
2015,FALL,320,110,0,3.3,University of Maryland,Mechanical Engineering,1
2015,FALL,293,0,7.5,2,University of Southern California,Computer Science,0
2015,FALL,290,88,0,2.1,University of Southern California,Computer Science,0
2015,FALL,285,0,7.5,1.9,University of Southern California,Computer Science,0
2015,FALL,261,90,0,1.9,University of Southern California,Computer Science,0
2015,FALL,272,0,6.5,2.6,University of Southern California,Computer Science,0
2015,FALL,329,104,0,3.3,University of Southern California,Computer Science,1
2015,FALL,316,0,6.5,3.5,University of Southern California,Computer Science,1
2015,FALL,314,103,0,2.6,University of Southern California,Computer Science,1
2015,FALL,323,0,6.5,2.8,University of Southern California,Computer Science,1
2015,FALL,322,107,0,3.1,University of Southern California,Computer Science,1
2015,FALL,271,0,5.5,3,University of Southern California,Computer Engineering,0
2015,FALL,297,87,0,1.8,University of Southern California,Computer Engineering,0
2015,FALL,272,0,7.5,3,University of Southern California,Computer Engineering,0
2015,FALL,290,95,0,2.4,University of Southern California,Computer Engineering,0
2015,FALL,305,0,6.5,1.8,University of Southern California,Computer Engineering,0
2015,FALL,312,107,0,3.3,University of Southern California,Computer Engineering,1
2015,FALL,325,0,6.5,2.6,University of Southern California,Computer Engineering,1
2015,FALL,317,106,0,3.5,University of Southern California,Computer Engineering,1
2015,FALL,329,0,7.5,2.9,University of Southern California,Computer Engineering,1
2015,FALL,329,101,0,2.6,University of Southern California,Computer Engineering,1
2015,FALL,280,0,7.5,2.4,University of Southern California,Electrical Engineering,0
2015,FALL,278,94,0,1.9,University of Southern California,Electrical Engineering,0
2015,FALL,284,0,7.5,2.7,University of Southern California,Electrical Engineering,0
2015,FALL,291,84,0,1.9,University of Southern California,Electrical Engineering,0
2015,FALL,283,0,6.5,1.9,University of Southern California,Electrical Engineering,0
2015,FALL,339,106,0,2.8,University of Southern California,Electrical Engineering,1
2015,FALL,327,0,8.5,3.3,University of Southern California,Electrical Engineering,1
2015,FALL,314,102,0,2.7,University of Southern California,Electrical Engineering,1
2015,FALL,335,0,6.5,3.5,University of Southern California,Electrical Engineering,1
2015,FALL,331,105,0,3.4,University of Southern California,Electrical Engineering,1
2015,FALL,314,0,7.5,1.6,University of Southern California,Management Of Technology,0
2015,FALL,286,98,0,3,University of Southern California,Management Of Technology,0
2015,FALL,265,0,5.5,2.4,University of Southern California,Management Of Technology,0
2015,FALL,313,98,0,3,University of Southern California,Management Of Technology,0
2015,FALL,267,0,5.5,2.6,University of Southern California,Management Of Technology,0
2015,FALL,323,110,0,2.9,University of Southern California,Management Of Technology,1
2015,FALL,330,0,7.5,2.6,University of Southern California,Management Of Technology,1
2015,FALL,326,104,0,3.3,University of Southern California,Management Of Technology,1
2015,FALL,320,0,8.5,3.4,University of Southern California,Management Of Technology,1
2015,FALL,324,102,0,2.8,University of Southern California,Management Of Technology,1
2015,FALL,281,0,5.5,1.6,University of Southern California,Mechanical Engineering,0
2015,FALL,262,85,0,2.8,University of Southern California,Mechanical Engineering,0
2015,FALL,309,0,5.5,2,University of Southern California,Mechanical Engineering,0
2015,FALL,309,89,0,2.3,University of Southern California,Mechanical Engineering,0
2015,FALL,279,0,5.5,1.7,University of Southern California,Mechanical Engineering,0
2015,FALL,315,104,0,2.6,University of Southern California,Mechanical Engineering,1
2015,FALL,337,0,7.5,2.8,University of Southern California,Mechanical Engineering,1
2015,FALL,326,101,0,2.8,University of Southern California,Mechanical Engineering,1
2015,FALL,311,0,7.5,2.8,University of Southern California,Mechanical Engineering,1
2015,FALL,327,108,0,3,University of Southern California,Mechanical Engineering,1
2015,FALL,276,0,7.5,2.8,University of North Carolina at Chapel Hill,Computer Science,0
2015,FALL,310,82,0,1.8,University of North Carolina at Chapel Hill,Computer Science,0
2015,FALL,274,0,7.5,1.7,University of North Carolina at Chapel Hill,Computer Science,0
2015,FALL,292,82,0,2.7,University of North Carolina at Chapel Hill,Computer Science,0
2015,FALL,312,0,7.5,3,University of North Carolina at Chapel Hill,Computer Science,0
2015,FALL,321,108,0,3.2,University of North Carolina at Chapel Hill,Computer Science,1
2015,FALL,333,0,6.5,3.5,University of North Carolina at Chapel Hill,Computer Science,1
2015,FALL,330,109,0,3.3,University of North Carolina at Chapel Hill,Computer Science,1
2015,FALL,320,0,8.5,3.5,University of North Carolina at Chapel Hill,Computer Science,1
2015,FALL,334,101,0,3.2,University of North Carolina at Chapel Hill,Computer Science,1
2015,FALL,309,0,7.5,1.8,University of North Carolina at Chapel Hill,Computer Engineering,0
2015,FALL,308,82,0,2.8,University of North Carolina at Chapel Hill,Computer Engineering,0
2015,FALL,267,0,5.5,2.4,University of North Carolina at Chapel Hill,Computer Engineering,0
2015,FALL,282,93,0,1.8,University of North Carolina at Chapel Hill,Computer Engineering,0
2015,FALL,279,0,5.5,1.8,University of North Carolina at Chapel Hill,Computer Engineering,0
2015,FALL,338,105,0,2.9,University of North Carolina at Chapel Hill,Computer Engineering,1
2015,FALL,314,0,6.5,2.8,University of North Carolina at Chapel Hill,Computer Engineering,1
2015,FALL,325,104,0,2.8,University of North Carolina at Chapel Hill,Computer Engineering,1
2015,FALL,311,0,7.5,3.4,University of North Carolina at Chapel Hill,Computer Engineering,1
2015,FALL,337,103,0,3.1,University of North Carolina at Chapel Hill,Computer Engineering,1
2015,FALL,296,0,5.5,2,University of North Carolina at Chapel Hill,Electrical Engineering,0
2015,FALL,270,94,0,1.8,University of North Carolina at Chapel Hill,Electrical Engineering,0
2015,FALL,295,0,5.5,2.7,University of North Carolina at Chapel Hill,Electrical Engineering,0
2015,FALL,314,88,0,2.1,University of North Carolina at Chapel Hill,Electrical Engineering,0
2015,FALL,291,0,5.5,2.7,University of North Carolina at Chapel Hill,Electrical Engineering,0
2015,FALL,315,110,0,3.4,University of North Carolina at Chapel Hill,Electrical Engineering,1
2015,FALL,320,0,8.5,3.3,University of North Carolina at Chapel Hill,Electrical Engineering,1
2015,FALL,315,103,0,2.8,University of North Carolina at Chapel Hill,Electrical Engineering,1
2015,FALL,317,0,7.5,3.2,University of North Carolina at Chapel Hill,Electrical Engineering,1
2015,FALL,312,103,0,3,University of North Carolina at Chapel Hill,Electrical Engineering,1
2015,FALL,279,0,7.5,2.7,University of North Carolina at Chapel Hill,Management Of Technology,0
2015,FALL,262,89,0,1.7,University of North Carolina at Chapel Hill,Management Of Technology,0
2015,FALL,311,0,6.5,1.8,University of North Carolina at Chapel Hill,Management Of Technology,0
2015,FALL,311,101,0,2,University of North Carolina at Chapel Hill,Management Of Technology,0
2015,FALL,318,0,5.5,2.9,University of North Carolina at Chapel Hill,Management Of Technology,0
2015,FALL,329,109,0,3,University of North Carolina at Chapel Hill,Management Of Technology,1
2015,FALL,315,0,6.5,2.8,University of North Carolina at Chapel Hill,Management Of Technology,1
2015,FALL,333,104,0,2.8,University of North Carolina at Chapel Hill,Management Of Technology,1
2015,FALL,321,0,6.5,2.9,University of North Carolina at Chapel Hill,Management Of Technology,1
2015,FALL,315,104,0,2.7,University of North Carolina at Chapel Hill,Management Of Technology,1
2015,FALL,314,0,7.5,2.5,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2015,FALL,310,101,0,1.7,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2015,FALL,316,0,5.5,2.8,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2015,FALL,317,95,0,1.9,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2015,FALL,277,0,5.5,2.2,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2015,FALL,321,104,0,3,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2015,FALL,333,0,6.5,2.7,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2015,FALL,334,108,0,2.7,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2015,FALL,311,0,8.5,2.9,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2015,FALL,328,108,0,3.3,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2015,FALL,274,0,6.5,1.9,Arizona State University,Computer Science,0
2015,FALL,316,101,0,1.6,Arizona State University,Computer Science,0
2015,FALL,273,0,5.5,2.8,Arizona State University,Computer Science,0
2015,FALL,281,100,0,1.7,Arizona State University,Computer Science,0
2015,FALL,313,0,7.5,2.5,Arizona State University,Computer Science,0
2015,FALL,311,108,0,3.3,Arizona State University,Computer Science,1
2015,FALL,316,0,6.5,3.2,Arizona State University,Computer Science,1
2015,FALL,325,110,0,2.6,Arizona State University,Computer Science,1
2015,FALL,315,0,7.5,2.9,Arizona State University,Computer Science,1
2015,FALL,312,103,0,2.6,Arizona State University,Computer Science,1
2015,FALL,281,0,6.5,2.2,Arizona State University,Computer Engineering,0
2015,FALL,310,91,0,2.7,Arizona State University,Computer Engineering,0
2015,FALL,263,0,7.5,1.9,Arizona State University,Computer Engineering,0
2015,FALL,263,99,0,2.5,Arizona State University,Computer Engineering,0
2015,FALL,261,0,6.5,1.9,Arizona State University,Computer Engineering,0
2015,FALL,315,104,0,3.3,Arizona State University,Computer Engineering,1
2015,FALL,331,0,7.5,3.4,Arizona State University,Computer Engineering,1
2015,FALL,332,104,0,3,Arizona State University,Computer Engineering,1
2015,FALL,329,0,7.5,2.7,Arizona State University,Computer Engineering,1
2015,FALL,323,104,0,2.9,Arizona State University,Computer Engineering,1
2015,FALL,291,0,6.5,1.7,Arizona State University,Electrical Engineering,0
2015,FALL,268,100,0,2,Arizona State University,Electrical Engineering,0
2015,FALL,294,0,6.5,2.3,Arizona State University,Electrical Engineering,0
2015,FALL,312,84,0,1.9,Arizona State University,Electrical Engineering,0
2015,FALL,305,0,7.5,1.6,Arizona State University,Electrical Engineering,0
2015,FALL,328,103,0,2.9,Arizona State University,Electrical Engineering,1
2015,FALL,323,0,7.5,3.3,Arizona State University,Electrical Engineering,1
2015,FALL,326,104,0,3.4,Arizona State University,Electrical Engineering,1
2015,FALL,335,0,8.5,2.8,Arizona State University,Electrical Engineering,1
2015,FALL,323,102,0,3.2,Arizona State University,Electrical Engineering,1
2015,FALL,312,0,5.5,2.6,Arizona State University,Management Of Technology,0
2015,FALL,284,99,0,1.7,Arizona State University,Management Of Technology,0
2015,FALL,261,0,6.5,2.5,Arizona State University,Management Of Technology,0
2015,FALL,294,86,0,2,Arizona State University,Management Of Technology,0
2015,FALL,268,0,6.5,1.8,Arizona State University,Management Of Technology,0
2015,FALL,331,105,0,3.1,Arizona State University,Management Of Technology,1
2015,FALL,321,0,6.5,2.8,Arizona State University,Management Of Technology,1
2015,FALL,312,102,0,2.6,Arizona State University,Management Of Technology,1
2015,FALL,337,0,7.5,2.6,Arizona State University,Management Of Technology,1
2015,FALL,336,107,0,2.7,Arizona State University,Management Of Technology,1
2015,FALL,277,0,6.5,2,Arizona State University,Mechanical Engineering,0
2015,FALL,304,91,0,1.9,Arizona State University,Mechanical Engineering,0
2015,FALL,283,0,6.5,2,Arizona State University,Mechanical Engineering,0
2015,FALL,305,97,0,2,Arizona State University,Mechanical Engineering,0
2015,FALL,303,0,5.5,2.6,Arizona State University,Mechanical Engineering,0
2015,FALL,319,106,0,3.3,Arizona State University,Mechanical Engineering,1
2015,FALL,314,0,7.5,3,Arizona State University,Mechanical Engineering,1
2015,FALL,333,108,0,3.3,Arizona State University,Mechanical Engineering,1
2015,FALL,326,0,8.5,2.7,Arizona State University,Mechanical Engineering,1
2015,FALL,315,101,0,3.4,Arizona State University,Mechanical Engineering,1
2015,FALL,299,0,7.5,2.2,Texas A&M University,Computer Science,0
2015,FALL,290,84,0,1.8,Texas A&M University,Computer Science,0
2015,FALL,269,0,5.5,1.9,Texas A&M University,Computer Science,0
2015,FALL,273,84,0,2.2,Texas A&M University,Computer Science,0
2015,FALL,281,0,5.5,2.3,Texas A&M University,Computer Science,0
2015,FALL,326,99,0,2.8,Texas A&M University,Computer Science,1
2015,FALL,315,0,7.5,2.8,Texas A&M University,Computer Science,1
2015,FALL,322,95,0,2.2,Texas A&M University,Computer Science,1
2015,FALL,314,0,7.5,2.6,Texas A&M University,Computer Science,1
2015,FALL,326,92,0,2.8,Texas A&M University,Computer Science,1
2015,FALL,313,0,7.5,2.5,Texas A&M University,Computer Engineering,0
2015,FALL,316,86,0,1.7,Texas A&M University,Computer Engineering,0
2015,FALL,318,0,5.5,2,Texas A&M University,Computer Engineering,0
2015,FALL,315,86,0,1.9,Texas A&M University,Computer Engineering,0
2015,FALL,277,0,7.5,2.1,Texas A&M University,Computer Engineering,0
2015,FALL,328,92,0,2.8,Texas A&M University,Computer Engineering,1
2015,FALL,325,0,6.5,2.6,Texas A&M University,Computer Engineering,1
2015,FALL,327,97,0,2.8,Texas A&M University,Computer Engineering,1
2015,FALL,328,0,6.5,3,Texas A&M University,Computer Engineering,1
2015,FALL,325,97,0,2.7,Texas A&M University,Computer Engineering,1
2015,FALL,290,0,6.5,1.7,Texas A&M University,Electrical Engineering,0
2015,FALL,271,85,0,2.2,Texas A&M University,Electrical Engineering,0
