Year,Term,GRE,TOEFL,IELTS,GPA,University,Department,Admit
2016,SPRING,268,0,7.5,1.5,"University of California, San Diego",Mechanical Engineering,0
2016,SPRING,294,87,0,2.8,"University of California, San Diego",Mechanical Engineering,0
2016,SPRING,265,0,5.5,1.9,"University of California, San Diego",Mechanical Engineering,0
2016,SPRING,290,100,0,2.5,"University of California, San Diego",Mechanical Engineering,0
2016,SPRING,315,0,8.5,2.7,"University of California, San Diego",Mechanical Engineering,1
2016,SPRING,319,105,0,2.5,"University of California, San Diego",Mechanical Engineering,1
2016,SPRING,333,0,7.5,3.2,"University of California, San Diego",Mechanical Engineering,1
2016,SPRING,326,107,0,2.7,"University of California, San Diego",Mechanical Engineering,1
2016,SPRING,314,0,7.5,2.5,"University of California, San Diego",Mechanical Engineering,1
2016,SPRING,294,96,0,1.4,University of Illinois at Urbana-Champaign,Computer Science,0
2016,SPRING,257,0,7.5,1.9,University of Illinois at Urbana-Champaign,Computer Science,0
2016,SPRING,264,99,0,2.8,University of Illinois at Urbana-Champaign,Computer Science,0
2016,SPRING,256,0,6.5,2,University of Illinois at Urbana-Champaign,Computer Science,0
2016,SPRING,269,88,0,2.1,University of Illinois at Urbana-Champaign,Computer Science,0
2016,SPRING,332,0,7.5,2.5,University of Illinois at Urbana-Champaign,Computer Science,1
2016,SPRING,313,101,0,2.4,University of Illinois at Urbana-Champaign,Computer Science,1
2016,SPRING,335,0,6.5,2.7,University of Illinois at Urbana-Champaign,Computer Science,1
2016,SPRING,322,106,0,3.1,University of Illinois at Urbana-Champaign,Computer Science,1
2016,SPRING,307,0,6.5,2.5,University of Illinois at Urbana-Champaign,Computer Science,1
2016,SPRING,281,102,0,2.3,University of Illinois at Urbana-Champaign,Computer Engineering,0
2016,SPRING,304,0,6.5,1.4,University of Illinois at Urbana-Champaign,Computer Engineering,0
2016,SPRING,299,96,0,2.8,University of Illinois at Urbana-Champaign,Computer Engineering,0
2016,SPRING,314,0,7.5,2.3,University of Illinois at Urbana-Champaign,Computer Engineering,0
2016,SPRING,270,87,0,1.5,University of Illinois at Urbana-Champaign,Computer Engineering,0
2016,SPRING,320,0,6.5,3.2,University of Illinois at Urbana-Champaign,Computer Engineering,1
2016,SPRING,326,106,0,3.1,University of Illinois at Urbana-Champaign,Computer Engineering,1
2016,SPRING,308,0,6.5,3.3,University of Illinois at Urbana-Champaign,Computer Engineering,1
2016,SPRING,334,110,0,2.4,University of Illinois at Urbana-Champaign,Computer Engineering,1
2016,SPRING,325,0,7.5,3.1,University of Illinois at Urbana-Champaign,Computer Engineering,1
2016,SPRING,305,94,0,1.9,University of Illinois at Urbana-Champaign,Electrical Engineering,0
2016,SPRING,312,0,5.5,1.8,University of Illinois at Urbana-Champaign,Electrical Engineering,0
2016,SPRING,262,83,0,2.1,University of Illinois at Urbana-Champaign,Electrical Engineering,0
2016,SPRING,281,0,5.5,1.9,University of Illinois at Urbana-Champaign,Electrical Engineering,0
2016,SPRING,308,90,0,1.6,University of Illinois at Urbana-Champaign,Electrical Engineering,0
2016,SPRING,314,0,7.5,3,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2016,SPRING,326,103,0,2.7,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2016,SPRING,320,0,6.5,2.9,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2016,SPRING,328,106,0,2.9,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2016,SPRING,322,0,6.5,2.4,University of Illinois at Urbana-Champaign,Electrical Engineering,1
2016,SPRING,300,83,0,2.6,University of Illinois at Urbana-Champaign,Management Of Technology,0
2016,SPRING,311,0,7.5,2.5,University of Illinois at Urbana-Champaign,Management Of Technology,0
2016,SPRING,270,90,0,2.3,University of Illinois at Urbana-Champaign,Management Of Technology,0
2016,SPRING,269,0,7.5,1.9,University of Illinois at Urbana-Champaign,Management Of Technology,0
2016,SPRING,271,101,0,2.6,University of Illinois at Urbana-Champaign,Management Of Technology,0
2016,SPRING,322,0,8.5,3.1,University of Illinois at Urbana-Champaign,Management Of Technology,1
2016,SPRING,309,101,0,2.8,University of Illinois at Urbana-Champaign,Management Of Technology,1
2016,SPRING,319,0,6.5,2.8,University of Illinois at Urbana-Champaign,Management Of Technology,1
2016,SPRING,321,102,0,2.5,University of Illinois at Urbana-Champaign,Management Of Technology,1
2016,SPRING,333,0,6.5,3.2,University of Illinois at Urbana-Champaign,Management Of Technology,1
2016,SPRING,303,82,0,2,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2016,SPRING,268,0,7.5,1.7,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2016,SPRING,279,84,0,2.2,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2016,SPRING,264,0,5.5,2.2,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2016,SPRING,313,101,0,2.7,University of Illinois at Urbana-Champaign,Mechanical Engineering,0
2016,SPRING,310,0,7.5,3,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2016,SPRING,308,105,0,3,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2016,SPRING,316,0,8.5,3.2,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2016,SPRING,332,101,0,2.6,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2016,SPRING,334,0,6.5,3.1,University of Illinois at Urbana-Champaign,Mechanical Engineering,1
2016,SPRING,278,92,0,2.8,University of Florida,Computer Science,0
2016,SPRING,263,0,5.5,2.4,University of Florida,Computer Science,0
2016,SPRING,265,83,0,2.2,University of Florida,Computer Science,0
2016,SPRING,299,0,7.5,2.1,University of Florida,Computer Science,0
2016,SPRING,297,97,0,1.7,University of Florida,Computer Science,0
2016,SPRING,321,0,7.5,3.1,University of Florida,Computer Science,1
2016,SPRING,333,103,0,3,University of Florida,Computer Science,1
2016,SPRING,327,0,6.5,3.3,University of Florida,Computer Science,1
2016,SPRING,318,106,0,3.2,University of Florida,Computer Science,1
2016,SPRING,332,0,8.5,2.7,University of Florida,Computer Science,1
2016,SPRING,269,84,0,1.9,University of Florida,Computer Engineering,0
2016,SPRING,281,0,6.5,2.4,University of Florida,Computer Engineering,0
2016,SPRING,283,100,0,1.7,University of Florida,Computer Engineering,0
2016,SPRING,286,0,6.5,2.7,University of Florida,Computer Engineering,0
2016,SPRING,292,101,0,2.7,University of Florida,Computer Engineering,0
2016,SPRING,322,0,8.5,2.4,University of Florida,Computer Engineering,1
2016,SPRING,328,104,0,3.3,University of Florida,Computer Engineering,1
2016,SPRING,324,0,8.5,3.2,University of Florida,Computer Engineering,1
2016,SPRING,325,107,0,2.5,University of Florida,Computer Engineering,1
2016,SPRING,306,0,8.5,2.9,University of Florida,Computer Engineering,1
2016,SPRING,266,96,0,1.4,University of Florida,Electrical Engineering,0
2016,SPRING,312,0,6.5,1.5,University of Florida,Electrical Engineering,0
2016,SPRING,295,101,0,2.2,University of Florida,Electrical Engineering,0
2016,SPRING,291,0,5.5,1.7,University of Florida,Electrical Engineering,0
2016,SPRING,300,92,0,1.5,University of Florida,Electrical Engineering,0
2016,SPRING,315,0,8.5,2.4,University of Florida,Electrical Engineering,1
2016,SPRING,308,105,0,2.9,University of Florida,Electrical Engineering,1
2016,SPRING,313,0,7.5,3.2,University of Florida,Electrical Engineering,1
2016,SPRING,331,108,0,2.5,University of Florida,Electrical Engineering,1
2016,SPRING,328,0,8.5,2.5,University of Florida,Electrical Engineering,1
2016,SPRING,290,81,0,1.4,University of Florida,Management Of Technology,0
2016,SPRING,275,0,6.5,1.5,University of Florida,Management Of Technology,0
2016,SPRING,266,89,0,2.5,University of Florida,Management Of Technology,0
2016,SPRING,275,0,6.5,1.9,University of Florida,Management Of Technology,0
2016,SPRING,303,94,0,2.8,University of Florida,Management Of Technology,0
2016,SPRING,307,0,6.5,3.2,University of Florida,Management Of Technology,1
2016,SPRING,317,110,0,2.5,University of Florida,Management Of Technology,1
2016,SPRING,312,0,6.5,2.7,University of Florida,Management Of Technology,1
2016,SPRING,321,106,0,3.3,University of Florida,Management Of Technology,1
2016,SPRING,318,0,6.5,2.9,University of Florida,Management Of Technology,1
2016,SPRING,304,97,0,2.2,University of Florida,Mechanical Engineering,0
2016,SPRING,279,0,5.5,2.5,University of Florida,Mechanical Engineering,0
2016,SPRING,275,98,0,1.9,University of Florida,Mechanical Engineering,0
2016,SPRING,305,0,6.5,1.8,University of Florida,Mechanical Engineering,0
2016,SPRING,280,99,0,1.6,University of Florida,Mechanical Engineering,0
2016,SPRING,314,0,6.5,3.3,University of Florida,Mechanical Engineering,1
2016,SPRING,332,107,0,3.2,University of Florida,Mechanical Engineering,1
2016,SPRING,309,0,6.5,3,University of Florida,Mechanical Engineering,1
2016,SPRING,313,110,0,3.3,University of Florida,Mechanical Engineering,1
2016,SPRING,323,0,7.5,2.4,University of Florida,Mechanical Engineering,1
2016,SPRING,311,91,0,2.8,"University of California, Irvine",Computer Science,0
2016,SPRING,294,0,5.5,2.3,"University of California, Irvine",Computer Science,0
2016,SPRING,311,84,0,1.9,"University of California, Irvine",Computer Science,0
2016,SPRING,271,0,5.5,2.7,"University of California, Irvine",Computer Science,0
2016,SPRING,260,101,0,1.8,"University of California, Irvine",Computer Science,0
2016,SPRING,316,0,6.5,3.3,"University of California, Irvine",Computer Science,1
2016,SPRING,316,107,0,2.6,"University of California, Irvine",Computer Science,1
2016,SPRING,314,0,7.5,2.4,"University of California, Irvine",Computer Science,1
2016,SPRING,306,103,0,3,"University of California, Irvine",Computer Science,1
2016,SPRING,309,0,8.5,3.3,"University of California, Irvine",Computer Science,1
2016,SPRING,289,97,0,1.5,"University of California, Irvine",Computer Engineering,0
2016,SPRING,258,0,6.5,2.5,"University of California, Irvine",Computer Engineering,0
2016,SPRING,306,91,0,1.9,"University of California, Irvine",Computer Engineering,0
2016,SPRING,310,0,7.5,1.9,"University of California, Irvine",Computer Engineering,0
2016,SPRING,267,102,0,2,"University of California, Irvine",Computer Engineering,0
2016,SPRING,308,0,8.5,2.8,"University of California, Irvine",Computer Engineering,1
2016,SPRING,320,108,0,2.7,"University of California, Irvine",Computer Engineering,1
2016,SPRING,313,0,6.5,2.7,"University of California, Irvine",Computer Engineering,1
2016,SPRING,312,107,0,2.4,"University of California, Irvine",Computer Engineering,1
2016,SPRING,331,0,7.5,2.5,"University of California, Irvine",Computer Engineering,1
2016,SPRING,274,92,0,2.1,"University of California, Irvine",Electrical Engineering,0
2016,SPRING,259,0,7.5,1.5,"University of California, Irvine",Electrical Engineering,0
2016,SPRING,297,90,0,2.8,"University of California, Irvine",Electrical Engineering,0
2016,SPRING,306,0,7.5,2.6,"University of California, Irvine",Electrical Engineering,0
2016,SPRING,295,97,0,1.5,"University of California, Irvine",Electrical Engineering,0
2016,SPRING,307,0,7.5,2.4,"University of California, Irvine",Electrical Engineering,1
2016,SPRING,317,101,0,2.7,"University of California, Irvine",Electrical Engineering,1
2016,SPRING,324,0,7.5,2.7,"University of California, Irvine",Electrical Engineering,1
2016,SPRING,323,110,0,2.9,"University of California, Irvine",Electrical Engineering,1
2016,SPRING,314,0,7.5,2.7,"University of California, Irvine",Electrical Engineering,1
2016,SPRING,273,91,0,2.7,"University of California, Irvine",Management Of Technology,0
2016,SPRING,292,0,6.5,2.3,"University of California, Irvine",Management Of Technology,0
2016,SPRING,290,89,0,1.7,"University of California, Irvine",Management Of Technology,0
2016,SPRING,266,0,6.5,2.7,"University of California, Irvine",Management Of Technology,0
2016,SPRING,294,96,0,2.8,"University of California, Irvine",Management Of Technology,0
2016,SPRING,323,0,6.5,2.4,"University of California, Irvine",Management Of Technology,1
2016,SPRING,330,109,0,2.8,"University of California, Irvine",Management Of Technology,1
2016,SPRING,326,0,7.5,3.3,"University of California, Irvine",Management Of Technology,1
2016,SPRING,317,103,0,2.6,"University of California, Irvine",Management Of Technology,1
2016,SPRING,312,0,8.5,3.2,"University of California, Irvine",Management Of Technology,1
2016,SPRING,260,91,0,1.6,"University of California, Irvine",Mechanical Engineering,0
2016,SPRING,272,0,5.5,1.6,"University of California, Irvine",Mechanical Engineering,0
2016,SPRING,258,92,0,1.5,"University of California, Irvine",Mechanical Engineering,0
2016,SPRING,269,0,5.5,1.5,"University of California, Irvine",Mechanical Engineering,0
2016,SPRING,257,83,0,2,"University of California, Irvine",Mechanical Engineering,0
2016,SPRING,334,0,7.5,2.6,"University of California, Irvine",Mechanical Engineering,1
2016,SPRING,320,105,0,2.6,"University of California, Irvine",Mechanical Engineering,1
2016,SPRING,312,0,8.5,3.2,"University of California, Irvine",Mechanical Engineering,1
2016,SPRING,319,104,0,2.7,"University of California, Irvine",Mechanical Engineering,1
2016,SPRING,306,0,6.5,3,"University of California, Irvine",Mechanical Engineering,1
2016,SPRING,290,92,0,2,University of Maryland,Computer Science,0
2016,SPRING,278,0,6.5,2.7,University of Maryland,Computer Science,0
2016,SPRING,262,84,0,1.5,University of Maryland,Computer Science,0
2016,SPRING,299,0,7.5,2.8,University of Maryland,Computer Science,0
2016,SPRING,305,99,0,2.7,University of Maryland,Computer Science,0
2016,SPRING,330,0,8.5,2.9,University of Maryland,Computer Science,1
2016,SPRING,320,103,0,3,University of Maryland,Computer Science,1
2016,SPRING,312,0,7.5,3.3,University of Maryland,Computer Science,1
2016,SPRING,332,103,0,2.7,University of Maryland,Computer Science,1
2016,SPRING,306,0,7.5,3.1,University of Maryland,Computer Science,1
2016,SPRING,264,82,0,2.8,University of Maryland,Computer Engineering,0
2016,SPRING,302,0,7.5,2.3,University of Maryland,Computer Engineering,0
2016,SPRING,288,87,0,1.5,University of Maryland,Computer Engineering,0
2016,SPRING,311,0,7.5,1.5,University of Maryland,Computer Engineering,0
2016,SPRING,258,86,0,2.7,University of Maryland,Computer Engineering,0
2016,SPRING,316,0,6.5,2.5,University of Maryland,Computer Engineering,1
2016,SPRING,316,110,0,2.6,University of Maryland,Computer Engineering,1
2016,SPRING,330,0,6.5,2.7,University of Maryland,Computer Engineering,1
2016,SPRING,314,110,0,3,University of Maryland,Computer Engineering,1
2016,SPRING,335,0,6.5,2.4,University of Maryland,Computer Engineering,1
2016,SPRING,304,83,0,2.4,University of Maryland,Electrical Engineering,0
2016,SPRING,275,0,6.5,2.6,University of Maryland,Electrical Engineering,0
2016,SPRING,302,94,0,2.8,University of Maryland,Electrical Engineering,0
2016,SPRING,274,0,7.5,2,University of Maryland,Electrical Engineering,0
2016,SPRING,311,96,0,2.5,University of Maryland,Electrical Engineering,0
2016,SPRING,319,0,8.5,2.5,University of Maryland,Electrical Engineering,1
2016,SPRING,321,106,0,2.4,University of Maryland,Electrical Engineering,1
2016,SPRING,306,0,6.5,2.5,University of Maryland,Electrical Engineering,1
2016,SPRING,322,108,0,2.8,University of Maryland,Electrical Engineering,1
2016,SPRING,326,0,8.5,2.8,University of Maryland,Electrical Engineering,1
2016,SPRING,289,102,0,1.5,University of Maryland,Management Of Technology,0
2016,SPRING,274,0,5.5,1.4,University of Maryland,Management Of Technology,0
2016,SPRING,291,85,0,1.5,University of Maryland,Management Of Technology,0
2016,SPRING,305,0,5.5,1.4,University of Maryland,Management Of Technology,0
2016,SPRING,276,86,0,2.1,University of Maryland,Management Of Technology,0
2016,SPRING,324,0,6.5,3.1,University of Maryland,Management Of Technology,1
2016,SPRING,309,103,0,2.8,University of Maryland,Management Of Technology,1
2016,SPRING,317,0,7.5,2.7,University of Maryland,Management Of Technology,1
2016,SPRING,318,106,0,2.4,University of Maryland,Management Of Technology,1
2016,SPRING,311,0,6.5,3.3,University of Maryland,Management Of Technology,1
2016,SPRING,313,90,0,2.1,University of Maryland,Mechanical Engineering,0
2016,SPRING,264,0,5.5,1.9,University of Maryland,Mechanical Engineering,0
2016,SPRING,295,86,0,1.5,University of Maryland,Mechanical Engineering,0
2016,SPRING,298,0,6.5,2,University of Maryland,Mechanical Engineering,0
2016,SPRING,274,82,0,2.8,University of Maryland,Mechanical Engineering,0
2016,SPRING,317,0,7.5,3.3,University of Maryland,Mechanical Engineering,1
2016,SPRING,327,105,0,2.9,University of Maryland,Mechanical Engineering,1
2016,SPRING,329,0,8.5,2.6,University of Maryland,Mechanical Engineering,1
2016,SPRING,323,110,0,3.2,University of Maryland,Mechanical Engineering,1
2016,SPRING,316,0,6.5,3.3,University of Maryland,Mechanical Engineering,1
2016,SPRING,290,92,0,2.5,University of Southern California,Computer Science,0
2016,SPRING,288,0,5.5,1.7,University of Southern California,Computer Science,0
2016,SPRING,291,87,0,1.5,University of Southern California,Computer Science,0
2016,SPRING,280,0,7.5,1.4,University of Southern California,Computer Science,0
2016,SPRING,258,94,0,1.4,University of Southern California,Computer Science,0
2016,SPRING,326,0,7.5,2.4,University of Southern California,Computer Science,1
2016,SPRING,319,107,0,3.3,University of Southern California,Computer Science,1
2016,SPRING,330,0,6.5,3,University of Southern California,Computer Science,1
2016,SPRING,332,104,0,2.5,University of Southern California,Computer Science,1
2016,SPRING,335,0,6.5,3.3,University of Southern California,Computer Science,1
2016,SPRING,315,86,0,2.2,University of Southern California,Computer Engineering,0
2016,SPRING,264,0,5.5,2.7,University of Southern California,Computer Engineering,0
2016,SPRING,297,87,0,2.8,University of Southern California,Computer Engineering,0
2016,SPRING,268,0,5.5,1.9,University of Southern California,Computer Engineering,0
2016,SPRING,315,94,0,1.8,University of Southern California,Computer Engineering,0
2016,SPRING,313,0,7.5,2.6,University of Southern California,Computer Engineering,1
2016,SPRING,332,103,0,3.3,University of Southern California,Computer Engineering,1
2016,SPRING,316,0,8.5,2.9,University of Southern California,Computer Engineering,1
2016,SPRING,318,109,0,3,University of Southern California,Computer Engineering,1
2016,SPRING,324,0,7.5,2.4,University of Southern California,Computer Engineering,1
2016,SPRING,308,89,0,1.6,University of Southern California,Electrical Engineering,0
2016,SPRING,270,0,6.5,2.8,University of Southern California,Electrical Engineering,0
2016,SPRING,311,91,0,2.8,University of Southern California,Electrical Engineering,0
2016,SPRING,314,0,5.5,1.5,University of Southern California,Electrical Engineering,0
2016,SPRING,287,92,0,1.7,University of Southern California,Electrical Engineering,0
2016,SPRING,329,0,6.5,3.3,University of Southern California,Electrical Engineering,1
2016,SPRING,310,107,0,2.7,University of Southern California,Electrical Engineering,1
2016,SPRING,314,0,6.5,2.9,University of Southern California,Electrical Engineering,1
2016,SPRING,315,103,0,2.4,University of Southern California,Electrical Engineering,1
2016,SPRING,309,0,8.5,3.1,University of Southern California,Electrical Engineering,1
2016,SPRING,306,95,0,2.1,University of Southern California,Management Of Technology,0
2016,SPRING,260,0,7.5,1.8,University of Southern California,Management Of Technology,0
2016,SPRING,294,87,0,2.3,University of Southern California,Management Of Technology,0
2016,SPRING,276,0,6.5,2.4,University of Southern California,Management Of Technology,0
2016,SPRING,302,83,0,1.5,University of Southern California,Management Of Technology,0
2016,SPRING,325,0,8.5,2.7,University of Southern California,Management Of Technology,1
2016,SPRING,315,105,0,2.4,University of Southern California,Management Of Technology,1
2016,SPRING,317,0,8.5,2.7,University of Southern California,Management Of Technology,1
2016,SPRING,306,110,0,2.6,University of Southern California,Management Of Technology,1
2016,SPRING,320,0,8.5,3,University of Southern California,Management Of Technology,1
2016,SPRING,290,81,0,1.5,University of Southern California,Mechanical Engineering,0
2016,SPRING,300,0,7.5,2.2,University of Southern California,Mechanical Engineering,0
2016,SPRING,284,85,0,2.4,University of Southern California,Mechanical Engineering,0
2016,SPRING,278,0,6.5,1.8,University of Southern California,Mechanical Engineering,0
2016,SPRING,283,86,0,1.6,University of Southern California,Mechanical Engineering,0
2016,SPRING,321,0,6.5,2.8,University of Southern California,Mechanical Engineering,1
2016,SPRING,313,101,0,2.5,University of Southern California,Mechanical Engineering,1
2016,SPRING,320,0,7.5,3.3,University of Southern California,Mechanical Engineering,1
2016,SPRING,331,105,0,2.7,University of Southern California,Mechanical Engineering,1
2016,SPRING,334,0,7.5,3,University of Southern California,Mechanical Engineering,1
2016,SPRING,295,94,0,1.6,University of North Carolina at Chapel Hill,Computer Science,0
2016,SPRING,260,0,7.5,2.4,University of North Carolina at Chapel Hill,Computer Science,0
2016,SPRING,277,89,0,2.7,University of North Carolina at Chapel Hill,Computer Science,0
2016,SPRING,258,0,5.5,1.6,University of North Carolina at Chapel Hill,Computer Science,0
2016,SPRING,283,92,0,1.9,University of North Carolina at Chapel Hill,Computer Science,0
2016,SPRING,311,0,8.5,3.2,University of North Carolina at Chapel Hill,Computer Science,1
2016,SPRING,321,104,0,2.5,University of North Carolina at Chapel Hill,Computer Science,1
2016,SPRING,315,0,6.5,3.1,University of North Carolina at Chapel Hill,Computer Science,1
2016,SPRING,325,108,0,2.8,University of North Carolina at Chapel Hill,Computer Science,1
2016,SPRING,317,0,7.5,2.9,University of North Carolina at Chapel Hill,Computer Science,1
2016,SPRING,295,91,0,2.1,University of North Carolina at Chapel Hill,Computer Engineering,0
2016,SPRING,259,0,7.5,1.6,University of North Carolina at Chapel Hill,Computer Engineering,0
2016,SPRING,267,94,0,2.5,University of North Carolina at Chapel Hill,Computer Engineering,0
2016,SPRING,309,0,7.5,1.5,University of North Carolina at Chapel Hill,Computer Engineering,0
2016,SPRING,281,81,0,2.4,University of North Carolina at Chapel Hill,Computer Engineering,0
2016,SPRING,312,0,6.5,2.4,University of North Carolina at Chapel Hill,Computer Engineering,1
2016,SPRING,308,104,0,3,University of North Carolina at Chapel Hill,Computer Engineering,1
2016,SPRING,333,0,6.5,2.8,University of North Carolina at Chapel Hill,Computer Engineering,1
2016,SPRING,322,102,0,3.1,University of North Carolina at Chapel Hill,Computer Engineering,1
2016,SPRING,321,0,6.5,2.4,University of North Carolina at Chapel Hill,Computer Engineering,1
2016,SPRING,268,87,0,2.3,University of North Carolina at Chapel Hill,Electrical Engineering,0
2016,SPRING,260,0,6.5,1.7,University of North Carolina at Chapel Hill,Electrical Engineering,0
2016,SPRING,261,86,0,2.8,University of North Carolina at Chapel Hill,Electrical Engineering,0
2016,SPRING,311,0,5.5,2.1,University of North Carolina at Chapel Hill,Electrical Engineering,0
2016,SPRING,266,93,0,1.5,University of North Carolina at Chapel Hill,Electrical Engineering,0
2016,SPRING,308,0,7.5,2.5,University of North Carolina at Chapel Hill,Electrical Engineering,1
2016,SPRING,315,106,0,2.7,University of North Carolina at Chapel Hill,Electrical Engineering,1
2016,SPRING,310,0,8.5,3.1,University of North Carolina at Chapel Hill,Electrical Engineering,1
2016,SPRING,329,103,0,2.4,University of North Carolina at Chapel Hill,Electrical Engineering,1
2016,SPRING,306,0,6.5,3.1,University of North Carolina at Chapel Hill,Electrical Engineering,1
2016,SPRING,270,102,0,2.7,University of North Carolina at Chapel Hill,Management Of Technology,0
2016,SPRING,290,0,5.5,1.8,University of North Carolina at Chapel Hill,Management Of Technology,0
2016,SPRING,286,97,0,1.8,University of North Carolina at Chapel Hill,Management Of Technology,0
2016,SPRING,313,0,5.5,1.5,University of North Carolina at Chapel Hill,Management Of Technology,0
2016,SPRING,303,93,0,1.6,University of North Carolina at Chapel Hill,Management Of Technology,0
2016,SPRING,314,0,7.5,2.4,University of North Carolina at Chapel Hill,Management Of Technology,1
2016,SPRING,319,107,0,3.3,University of North Carolina at Chapel Hill,Management Of Technology,1
2016,SPRING,327,0,7.5,2.6,University of North Carolina at Chapel Hill,Management Of Technology,1
2016,SPRING,315,106,0,2.6,University of North Carolina at Chapel Hill,Management Of Technology,1
2016,SPRING,324,0,8.5,2.5,University of North Carolina at Chapel Hill,Management Of Technology,1
2016,SPRING,315,84,0,2,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2016,SPRING,306,0,7.5,1.7,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2016,SPRING,289,97,0,1.7,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2016,SPRING,268,0,7.5,2.7,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2016,SPRING,260,96,0,1.4,University of North Carolina at Chapel Hill,Mechanical Engineering,0
2016,SPRING,325,0,6.5,2.4,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2016,SPRING,334,107,0,3.2,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2016,SPRING,306,0,8.5,2.9,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2016,SPRING,330,107,0,3.3,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2016,SPRING,328,0,6.5,2.5,University of North Carolina at Chapel Hill,Mechanical Engineering,1
2016,SPRING,258,91,0,2.1,Arizona State University,Computer Science,0
2016,SPRING,302,0,5.5,2.3,Arizona State University,Computer Science,0
2016,SPRING,312,93,0,2.4,Arizona State University,Computer Science,0
2016,SPRING,315,0,5.5,2.5,Arizona State University,Computer Science,0
2016,SPRING,270,92,0,2.1,Arizona State University,Computer Science,0
2016,SPRING,333,0,8.5,3,Arizona State University,Computer Science,1
2016,SPRING,333,109,0,2.9,Arizona State University,Computer Science,1
2016,SPRING,327,0,7.5,2.8,Arizona State University,Computer Science,1
2016,SPRING,316,106,0,2.8,Arizona State University,Computer Science,1
2016,SPRING,328,0,8.5,2.4,Arizona State University,Computer Science,1
2016,SPRING,312,81,0,2.5,Arizona State University,Computer Engineering,0
2016,SPRING,276,0,5.5,1.8,Arizona State University,Computer Engineering,0
2016,SPRING,299,89,0,2.2,Arizona State University,Computer Engineering,0
2016,SPRING,292,0,7.5,2.8,Arizona State University,Computer Engineering,0
2016,SPRING,271,91,0,2.2,Arizona State University,Computer Engineering,0
2016,SPRING,308,0,7.5,3.1,Arizona State University,Computer Engineering,1
2016,SPRING,310,104,0,2.9,Arizona State University,Computer Engineering,1
2016,SPRING,322,0,8.5,2.6,Arizona State University,Computer Engineering,1
2016,SPRING,320,109,0,2.9,Arizona State University,Computer Engineering,1
2016,SPRING,307,0,6.5,2.9,Arizona State University,Computer Engineering,1
2016,SPRING,303,101,0,1.4,Arizona State University,Electrical Engineering,0
2016,SPRING,305,0,5.5,2.3,Arizona State University,Electrical Engineering,0
2016,SPRING,314,94,0,2.6,Arizona State University,Electrical Engineering,0
2016,SPRING,294,0,6.5,1.6,Arizona State University,Electrical Engineering,0
2016,SPRING,268,81,0,1.7,Arizona State University,Electrical Engineering,0
2016,SPRING,311,0,6.5,2.6,Arizona State University,Electrical Engineering,1
2016,SPRING,312,101,0,2.5,Arizona State University,Electrical Engineering,1
2016,SPRING,331,0,8.5,2.7,Arizona State University,Electrical Engineering,1
2016,SPRING,306,101,0,2.8,Arizona State University,Electrical Engineering,1
2016,SPRING,329,0,7.5,3,Arizona State University,Electrical Engineering,1
2016,SPRING,302,100,0,2.8,Arizona State University,Management Of Technology,0
2016,SPRING,267,0,6.5,2,Arizona State University,Management Of Technology,0
2016,SPRING,290,100,0,1.7,Arizona State University,Management Of Technology,0
2016,SPRING,280,0,7.5,1.8,Arizona State University,Management Of Technology,0
2016,SPRING,298,101,0,1.8,Arizona State University,Management Of Technology,0
2016,SPRING,334,0,7.5,2.5,Arizona State University,Management Of Technology,1
2016,SPRING,329,107,0,3,Arizona State University,Management Of Technology,1
2016,SPRING,309,0,8.5,3.2,Arizona State University,Management Of Technology,1
2016,SPRING,330,106,0,3,Arizona State University,Management Of Technology,1
2016,SPRING,306,0,8.5,2.9,Arizona State University,Management Of Technology,1
2016,SPRING,287,87,0,1.6,Arizona State University,Mechanical Engineering,0
2016,SPRING,256,0,7.5,2.3,Arizona State University,Mechanical Engineering,0
2016,SPRING,266,82,0,2,Arizona State University,Mechanical Engineering,0
2016,SPRING,283,0,7.5,1.7,Arizona State University,Mechanical Engineering,0
2016,SPRING,292,88,0,1.4,Arizona State University,Mechanical Engineering,0
2016,SPRING,335,0,6.5,3.2,Arizona State University,Mechanical Engineering,1
2016,SPRING,319,106,0,3.2,Arizona State University,Mechanical Engineering,1
2016,SPRING,318,0,7.5,3.1,Arizona State University,Mechanical Engineering,1
